LoanAccountBalanceId,SourceId,BalanceDateId,LoanAccountId,ProductId,AccountCurrencyId,AccountStatusId,NumOfTransactions,NetTransactionAmount,NetTransactionAmountSek,AccruedInterest,AccruedInterestSEK,Balance,BalanceSek,LTV,PrecedingId
257274,8,2023-06-07,97,294,49,377,0,0,0,2397.0,270481076.0,3933739.0,4438890094.0,0,174881
339667,8,2023-06-08,97,294,49,377,0,0,0,2397.0,270481076.0,3933739.0,4438890094.0,0,257274
422060,8,2023-06-15,97,294,49,377,0,0,0,2397.0,270481076.0,3933739.0,4438890094.0,0,339667
504453,8,2023-06-16,97,294,49,377,0,0,0,2397.0,270481076.0,3933739.0,4438890094.0,0,422060
586846,8,2023-06-17,97,294,49,377,0,0,0,2397.0,270481076.0,3933739.0,4438890094.0,0,504453
669239,8,2023-06-18,97,294,49,377,0,0,0,2397.0,270481076.0,3933739.0,4438890094.0,0,586846
751631,8,2023-06-19,97,294,49,377,0,0,0,0.0,0.0,0.0,0.0,0,669239
1381404,8,2023-11-27,97,294,49,377,0,0,0,2397.0,270481076.0,3933739.0,4438890094.0,0,751631
1564001,8,2024-02-06,97,294,49,377,0,0,0,2397.0,270481076.0,3933739.0,4438890094.0,0,1381404
1788479,8,2024-03-30,97,294,49,377,0,0,0,2397.0,270481076.0,3933739.0,4438890094.0,0,1564001
1893699,8,2024-05-12,97,294,49,377,0,0,0,2397.0,270481076.0,3933739.0,4438890094.0,0,1788479
9995,8,2023-06-04,98,294,49,331,0,0,0,0.0,0.0,3914217.0,4416861176.0,0,0
92489,8,2023-06-05,98,294,49,331,0,0,0,0.0,0.0,3914217.0,4416861176.0,0,9995
174882,8,2023-06-06,98,294,49,331,0,0,0,0.0,0.0,3914217.0,4416861176.0,0,92489
257275,8,2023-06-07,98,294,49,331,0,0,0,0.0,0.0,3914217.0,4416861176.0,0,174882
339668,8,2023-06-08,98,294,49,331,0,0,0,0.0,0.0,3914217.0,4416861176.0,0,257275
422061,8,2023-06-15,98,294,49,331,0,0,0,0.0,0.0,3914217.0,4416861176.0,0,339668
504454,8,2023-06-16,98,294,49,331,0,0,0,0.0,0.0,3914217.0,4416861176.0,0,422061
586847,8,2023-06-17,98,294,49,331,0,0,0,0.0,0.0,3914217.0,4416861176.0,0,504454
669240,8,2023-06-18,98,294,49,331,0,0,0,0.0,0.0,3914217.0,4416861176.0,0,586847
751632,8,2023-06-19,98,294,49,331,0,0,0,0.0,0.0,0.0,0.0,0,669240
1381405,8,2023-11-27,98,294,49,373,0,0,0,0.0,0.0,3953769.0,4461492246.0,0,751632
1564002,8,2024-02-06,98,294,49,373,0,0,0,0.0,0.0,3875428.0,4373091087.0,0,1381405
1788480,8,2024-03-30,98,294,49,331,0,0,0,0.0,0.0,3862476.0,4358475856.0,0,1564002
1893700,8,2024-05-12,98,294,49,331,0,0,0,23735.0,2678293.0,3802851.0,4291194111.0,0,1788480
9996,8,2023-06-04,100,294,49,331,0,0,0,0.0,0.0,3204877.0,361643128.0,0,0
92490,8,2023-06-05,100,294,49,331,0,0,0,0.0,0.0,3204877.0,361643128.0,0,9996
174883,8,2023-06-06,100,294,49,331,0,0,0,0.0,0.0,3204877.0,361643128.0,0,92490
257276,8,2023-06-07,100,294,49,331,0,0,0,0.0,0.0,3204877.0,361643128.0,0,174883
339669,8,2023-06-08,100,294,49,331,0,0,0,0.0,0.0,3204877.0,361643128.0,0,257276
422062,8,2023-06-15,100,294,49,331,0,0,0,0.0,0.0,3204877.0,361643128.0,0,339669
504455,8,2023-06-16,100,294,49,331,0,0,0,0.0,0.0,3204877.0,361643128.0,0,422062
586848,8,2023-06-17,100,294,49,331,0,0,0,0.0,0.0,3204877.0,361643128.0,0,504455
669241,8,2023-06-18,100,294,49,331,0,0,0,0.0,0.0,3204877.0,361643128.0,0,586848
751633,8,2023-06-19,100,294,49,331,0,0,0,0.0,0.0,0.0,0.0,0,669241
1381406,8,2023-11-27,100,294,49,331,0,0,0,0.0,0.0,3072302.0,3466831661.0,0,751633
1564003,8,2024-02-06,100,294,49,331,0,0,0,0.0,0.0,3096771.0,3494442848.0,0,1381406
1788481,8,2024-03-30,100,294,49,331,0,0,0,0.0,0.0,3031357.0,3420628709.0,0,1564003
1893701,8,2024-05-12,100,294,49,331,0,0,0,17406.0,196411915.0,2981542.0,3364416716.0,0,1788481
9997,8,2023-06-04,101,294,49,331,0,0,0,0.0,0.0,3204877.0,361643128.0,0,0
92491,8,2023-06-05,101,294,49,331,0,0,0,0.0,0.0,3204877.0,361643128.0,0,9997
174884,8,2023-06-06,101,294,49,331,0,0,0,0.0,0.0,3204877.0,361643128.0,0,92491
257277,8,2023-06-07,101,294,49,331,0,0,0,0.0,0.0,3204877.0,361643128.0,0,174884
339670,8,2023-06-08,101,294,49,331,0,0,0,0.0,0.0,3204877.0,361643128.0,0,257277
422063,8,2023-06-15,101,294,49,331,0,0,0,0.0,0.0,3204877.0,361643128.0,0,339670
504456,8,2023-06-16,101,294,49,331,0,0,0,0.0,0.0,3204877.0,361643128.0,0,422063
586849,8,2023-06-17,101,294,49,331,0,0,0,0.0,0.0,3204877.0,361643128.0,0,504456
669242,8,2023-06-18,101,294,49,331,0,0,0,0.0,0.0,3204877.0,361643128.0,0,586849
751634,8,2023-06-19,101,294,49,331,0,0,0,0.0,0.0,0.0,0.0,0,669242
1381407,8,2023-11-27,101,294,49,331,0,0,0,0.0,0.0,3072302.0,3466831661.0,0,751634
1564004,8,2024-02-06,101,294,49,331,0,0,0,0.0,0.0,3096771.0,3494442848.0,0,1381407
1788482,8,2024-03-30,101,294,49,331,0,0,0,0.0,0.0,3031357.0,3420628709.0,0,1564004
1893702,8,2024-05-12,101,294,49,331,0,0,0,17406.0,196411915.0,2981542.0,3364416716.0,0,1788482
9998,8,2023-06-04,104,294,49,377,0,0,0,7131.0,80467274.0,109327.0,1233662267.0,0,0
92492,8,2023-06-05,104,294,49,377,0,0,0,7131.0,80467274.0,109327.0,1233662267.0,0,9998
174885,8,2023-06-06,104,294,49,377,0,0,0,7131.0,80467274.0,109327.0,1233662267.0,0,92492
257278,8,2023-06-07,104,294,49,377,0,0,0,7131.0,80467274.0,109327.0,1233662267.0,0,174885
339671,8,2023-06-08,104,294,49,377,0,0,0,7131.0,80467274.0,109327.0,1233662267.0,0,257278
422064,8,2023-06-15,104,294,49,377,0,0,0,7131.0,80467274.0,109327.0,1233662267.0,0,339671
504457,8,2023-06-16,104,294,49,377,0,0,0,7131.0,80467274.0,109327.0,1233662267.0,0,422064
586850,8,2023-06-17,104,294,49,377,0,0,0,7131.0,80467274.0,109327.0,1233662267.0,0,504457
669243,8,2023-06-18,104,294,49,377,0,0,0,7131.0,80467274.0,109327.0,1233662267.0,0,586850
751635,8,2023-06-19,104,294,49,377,0,0,0,0.0,0.0,0.0,0.0,0,669243
1381408,8,2023-11-27,104,294,49,377,0,0,0,7131.0,80467274.0,1016877.0,114745926.0,0,751635
1564005,8,2024-02-06,104,294,49,377,0,0,0,7131.0,80467274.0,1016877.0,114745926.0,0,1381408
1788483,8,2024-03-30,104,294,49,377,0,0,0,7131.0,80467274.0,1016877.0,114745926.0,0,1564005
1893703,8,2024-05-12,104,294,49,377,0,0,0,7131.0,80467274.0,1016877.0,114745926.0,0,1788483
9999,8,2023-06-04,107,294,49,375,0,0,0,0.0,0.0,1570068.0,1771688282.0,0,0
92493,8,2023-06-05,107,294,49,375,0,0,0,0.0,0.0,1570068.0,1771688282.0,0,9999
174886,8,2023-06-06,107,294,49,375,0,0,0,0.0,0.0,1570068.0,1771688282.0,0,92493
257279,8,2023-06-07,107,294,49,375,0,0,0,0.0,0.0,1570068.0,1771688282.0,0,174886
339672,8,2023-06-08,107,294,49,375,0,0,0,0.0,0.0,1570068.0,1771688282.0,0,257279
422065,8,2023-06-15,107,294,49,375,0,0,0,0.0,0.0,1570068.0,1771688282.0,0,339672
504458,8,2023-06-16,107,294,49,375,0,0,0,0.0,0.0,1570068.0,1771688282.0,0,422065
586851,8,2023-06-17,107,294,49,375,0,0,0,0.0,0.0,1570068.0,1771688282.0,0,504458
669244,8,2023-06-18,107,294,49,375,0,0,0,0.0,0.0,1570068.0,1771688282.0,0,586851
751636,8,2023-06-19,107,294,49,375,0,0,0,0.0,0.0,0.0,0.0,0,669244
1381409,8,2023-11-27,107,294,49,374,0,0,0,0.0,0.0,1573743.0,1775835207.0,0,751636
1564006,8,2024-02-06,107,294,49,374,0,0,0,0.0,0.0,1599376.0,1804759869.0,0,1381409
1788484,8,2024-03-30,107,294,49,331,0,0,0,0.0,0.0,1501734.0,1694579172.0,0,1564006
1893704,8,2024-05-12,107,294,49,331,0,0,0,1212.0,136763898.0,1471607.0,1660583413.0,0,1788484
10000,8,2023-06-04,109,294,49,377,0,0,0,0.0,0.0,2438017.0,2751094953.0,0,0
92494,8,2023-06-05,109,294,49,377,0,0,0,0.0,0.0,2438017.0,2751094953.0,0,10000
174887,8,2023-06-06,109,294,49,377,0,0,0,0.0,0.0,2438017.0,2751094953.0,0,92494
257280,8,2023-06-07,109,294,49,377,0,0,0,0.0,0.0,2438017.0,2751094953.0,0,174887
339673,8,2023-06-08,109,294,49,377,0,0,0,0.0,0.0,2438017.0,2751094953.0,0,257280
422066,8,2023-06-15,109,294,49,377,0,0,0,0.0,0.0,2438017.0,2751094953.0,0,339673
504459,8,2023-06-16,109,294,49,377,0,0,0,0.0,0.0,2438017.0,2751094953.0,0,422066
586852,8,2023-06-17,109,294,49,377,0,0,0,0.0,0.0,2438017.0,2751094953.0,0,504459
669245,8,2023-06-18,109,294,49,377,0,0,0,0.0,0.0,2438017.0,2751094953.0,0,586852
751637,8,2023-06-19,109,294,49,377,0,0,0,0.0,0.0,0.0,0.0,0,669245
1381410,8,2023-11-27,109,294,49,377,0,0,0,0.0,0.0,2438017.0,2751094953.0,0,751637
1564007,8,2024-02-06,109,294,49,377,0,0,0,0.0,0.0,2438017.0,2751094953.0,0,1381410
1788485,8,2024-03-30,109,294,49,377,0,0,0,0.0,0.0,2438017.0,2751094953.0,0,1564007
1893705,8,2024-05-12,109,294,49,377,0,0,0,0.0,0.0,2438017.0,2751094953.0,0,1788485
10001,8,2023-06-04,110,294,49,331,0,0,0,0.0,0.0,1010908.0,1140723751.0,0,0
92495,8,2023-06-05,110,294,49,331,0,0,0,0.0,0.0,1010908.0,1140723751.0,0,10001
174888,8,2023-06-06,110,294,49,331,0,0,0,0.0,0.0,1010908.0,1140723751.0,0,92495
257281,8,2023-06-07,110,294,49,331,0,0,0,0.0,0.0,1010908.0,1140723751.0,0,174888
339674,8,2023-06-08,110,294,49,331,0,0,0,0.0,0.0,1010908.0,1140723751.0,0,257281
422067,8,2023-06-15,110,294,49,331,0,0,0,0.0,0.0,1010908.0,1140723751.0,0,339674
504460,8,2023-06-16,110,294,49,331,0,0,0,0.0,0.0,1010908.0,1140723751.0,0,422067
586853,8,2023-06-17,110,294,49,331,0,0,0,0.0,0.0,1010908.0,1140723751.0,0,504460
669246,8,2023-06-18,110,294,49,331,0,0,0,0.0,0.0,1010908.0,1140723751.0,0,586853
751638,8,2023-06-19,110,294,49,331,0,0,0,0.0,0.0,0.0,0.0,0,669246
1381411,8,2023-11-27,110,294,49,331,0,0,0,0.0,0.0,1007125.0,1136454957.0,0,751638
1564008,8,2024-02-06,110,294,49,331,0,0,0,0.0,0.0,1043336.0,1177315992.0,0,1381411
1788486,8,2024-03-30,110,294,49,331,0,0,0,0.0,0.0,1017764.0,1148460164.0,0,1564008
1893706,8,2024-05-12,110,294,49,331,0,0,0,824.0,92981396.0,997038.0,1125072635.0,0,1788486
10002,8,2023-06-04,111,294,49,331,0,0,0,0.0,0.0,1010908.0,1140723751.0,0,0
92496,8,2023-06-05,111,294,49,331,0,0,0,0.0,0.0,1010908.0,1140723751.0,0,10002
174889,8,2023-06-06,111,294,49,331,0,0,0,0.0,0.0,1010908.0,1140723751.0,0,92496
257282,8,2023-06-07,111,294,49,331,0,0,0,0.0,0.0,1010908.0,1140723751.0,0,174889
339675,8,2023-06-08,111,294,49,331,0,0,0,0.0,0.0,1010908.0,1140723751.0,0,257282
422068,8,2023-06-15,111,294,49,331,0,0,0,0.0,0.0,1010908.0,1140723751.0,0,339675
504461,8,2023-06-16,111,294,49,331,0,0,0,0.0,0.0,1010908.0,1140723751.0,0,422068
586854,8,2023-06-17,111,294,49,331,0,0,0,0.0,0.0,1010908.0,1140723751.0,0,504461
669247,8,2023-06-18,111,294,49,331,0,0,0,0.0,0.0,1010908.0,1140723751.0,0,586854
751639,8,2023-06-19,111,294,49,331,0,0,0,0.0,0.0,0.0,0.0,0,669247
1381412,8,2023-11-27,111,294,49,331,0,0,0,0.0,0.0,1007125.0,1136454957.0,0,751639
1564009,8,2024-02-06,111,294,49,331,0,0,0,0.0,0.0,1043336.0,1177315992.0,0,1381412
1788487,8,2024-03-30,111,294,49,331,0,0,0,0.0,0.0,1017764.0,1148460164.0,0,1564009
1893707,8,2024-05-12,111,294,49,331,0,0,0,824.0,92981396.0,997038.0,1125072635.0,0,1788487
10003,8,2023-06-04,112,294,49,331,0,0,0,0.0,0.0,4064725.0,4586696661.0,0,0
92497,8,2023-06-05,112,294,49,331,0,0,0,0.0,0.0,4064725.0,4586696661.0,0,10003
174890,8,2023-06-06,112,294,49,331,0,0,0,0.0,0.0,4064725.0,4586696661.0,0,92497
257283,8,2023-06-07,112,294,49,331,0,0,0,0.0,0.0,4064725.0,4586696661.0,0,174890
339676,8,2023-06-08,112,294,49,331,0,0,0,0.0,0.0,4064725.0,4586696661.0,0,257283
422069,8,2023-06-15,112,294,49,331,0,0,0,0.0,0.0,4064725.0,4586696661.0,0,339676
504462,8,2023-06-16,112,294,49,331,0,0,0,0.0,0.0,4064725.0,4586696661.0,0,422069
586855,8,2023-06-17,112,294,49,331,0,0,0,0.0,0.0,4064725.0,4586696661.0,0,504462
669248,8,2023-06-18,112,294,49,331,0,0,0,0.0,0.0,4064725.0,4586696661.0,0,586855
751640,8,2023-06-19,112,294,49,331,0,0,0,0.0,0.0,0.0,0.0,0,669248
1381413,8,2023-11-27,112,294,49,331,0,0,0,0.0,0.0,4089441.0,4614586566.0,0,751640
1564010,8,2024-02-06,112,294,49,331,0,0,0,0.0,0.0,4217935.0,4759581123.0,0,1381413
1788488,8,2024-03-30,112,294,49,331,0,0,0,0.0,0.0,4038657.0,4557281139.0,0,1564010
1893708,8,2024-05-12,112,294,49,373,0,0,0,26449.0,298454483.0,4038657.0,4557281139.0,0,1788488
10004,8,2023-06-04,113,294,49,378,0,0,0,0.0,0.0,1071737.0,1209364107.0,0,0
92498,8,2023-06-05,113,294,49,378,0,0,0,0.0,0.0,1071737.0,1209364107.0,0,10004
174891,8,2023-06-06,113,294,49,378,0,0,0,0.0,0.0,1071737.0,1209364107.0,0,92498
257284,8,2023-06-07,113,294,49,378,0,0,0,0.0,0.0,1071737.0,1209364107.0,0,174891
339677,8,2023-06-08,113,294,49,378,0,0,0,0.0,0.0,1071737.0,1209364107.0,0,257284
422070,8,2023-06-15,113,294,49,378,0,0,0,0.0,0.0,1071737.0,1209364107.0,0,339677
504463,8,2023-06-16,113,294,49,378,0,0,0,0.0,0.0,1071737.0,1209364107.0,0,422070
586856,8,2023-06-17,113,294,49,378,0,0,0,0.0,0.0,1071737.0,1209364107.0,0,504463
669249,8,2023-06-18,113,294,49,378,0,0,0,0.0,0.0,1071737.0,1209364107.0,0,586856
751641,8,2023-06-19,113,294,49,378,0,0,0,0.0,0.0,0.0,0.0,0,669249
1381414,8,2023-11-27,113,294,49,378,0,0,0,0.0,0.0,1071737.0,1209364107.0,0,751641
1564011,8,2024-02-06,113,294,49,378,0,0,0,0.0,0.0,1071737.0,1209364107.0,0,1381414
1788489,8,2024-03-30,113,294,49,378,0,0,0,0.0,0.0,1071737.0,1209364107.0,0,1564011
1893709,8,2024-05-12,113,294,49,378,0,0,0,0.0,0.0,1071737.0,1209364107.0,0,1788489
10005,8,2023-06-04,114,294,49,378,0,0,0,0.0,0.0,1071737.0,1209364107.0,0,0
92499,8,2023-06-05,114,294,49,378,0,0,0,0.0,0.0,1071737.0,1209364107.0,0,10005
174892,8,2023-06-06,114,294,49,378,0,0,0,0.0,0.0,1071737.0,1209364107.0,0,92499
257285,8,2023-06-07,114,294,49,378,0,0,0,0.0,0.0,1071737.0,1209364107.0,0,174892
339678,8,2023-06-08,114,294,49,378,0,0,0,0.0,0.0,1071737.0,1209364107.0,0,257285
422071,8,2023-06-15,114,294,49,378,0,0,0,0.0,0.0,1071737.0,1209364107.0,0,339678
504464,8,2023-06-16,114,294,49,378,0,0,0,0.0,0.0,1071737.0,1209364107.0,0,422071
586857,8,2023-06-17,114,294,49,378,0,0,0,0.0,0.0,1071737.0,1209364107.0,0,504464
669250,8,2023-06-18,114,294,49,378,0,0,0,0.0,0.0,1071737.0,1209364107.0,0,586857
751642,8,2023-06-19,114,294,49,378,0,0,0,0.0,0.0,0.0,0.0,0,669250
1381415,8,2023-11-27,114,294,49,378,0,0,0,0.0,0.0,1071737.0,1209364107.0,0,751642
1564012,8,2024-02-06,114,294,49,378,0,0,0,0.0,0.0,1071737.0,1209364107.0,0,1381415
1788490,8,2024-03-30,114,294,49,378,0,0,0,0.0,0.0,1071737.0,1209364107.0,0,1564012
1893710,8,2024-05-12,114,294,49,378,0,0,0,0.0,0.0,1071737.0,1209364107.0,0,1788490
10006,8,2023-06-04,115,294,49,377,0,0,0,9572.0,108011884.0,1035852.0,1168870935.0,0,0
92500,8,2023-06-05,115,294,49,377,0,0,0,9572.0,108011884.0,1035852.0,1168870935.0,0,10006
174893,8,2023-06-06,115,294,49,377,0,0,0,9572.0,108011884.0,1035852.0,1168870935.0,0,92500
257286,8,2023-06-07,115,294,49,377,0,0,0,9572.0,108011884.0,1035852.0,1168870935.0,0,174893
339679,8,2023-06-08,115,294,49,377,0,0,0,9572.0,108011884.0,1035852.0,1168870935.0,0,257286
422072,8,2023-06-15,115,294,49,377,0,0,0,9572.0,108011884.0,1035852.0,1168870935.0,0,339679
504465,8,2023-06-16,115,294,49,377,0,0,0,9572.0,108011884.0,1035852.0,1168870935.0,0,422072
586858,8,2023-06-17,115,294,49,377,0,0,0,9572.0,108011884.0,1035852.0,1168870935.0,0,504465
669251,8,2023-06-18,115,294,49,377,0,0,0,9572.0,108011884.0,1035852.0,1168870935.0,0,586858
751643,8,2023-06-19,115,294,49,377,0,0,0,0.0,0.0,0.0,0.0,0,669251
1381416,8,2023-11-27,115,294,49,377,0,0,0,9572.0,108011884.0,899745.0,1015285754.0,0,751643
1564013,8,2024-02-06,115,294,49,377,0,0,0,9572.0,108011884.0,899745.0,1015285754.0,0,1381416
1788491,8,2024-03-30,115,294,49,377,0,0,0,9572.0,108011884.0,884468.0,9980469582.0,0,1564013
1893711,8,2024-05-12,115,294,49,377,0,0,0,9572.0,108011884.0,884468.0,9980469582.0,0,1788491
10007,8,2023-06-04,116,294,49,377,0,0,0,9572.0,108011884.0,1035852.0,1168870935.0,0,0
92501,8,2023-06-05,116,294,49,377,0,0,0,9572.0,108011884.0,1035852.0,1168870935.0,0,10007
174894,8,2023-06-06,116,294,49,377,0,0,0,9572.0,108011884.0,1035852.0,1168870935.0,0,92501
257287,8,2023-06-07,116,294,49,377,0,0,0,9572.0,108011884.0,1035852.0,1168870935.0,0,174894
339680,8,2023-06-08,116,294,49,377,0,0,0,9572.0,108011884.0,1035852.0,1168870935.0,0,257287
422073,8,2023-06-15,116,294,49,377,0,0,0,9572.0,108011884.0,1035852.0,1168870935.0,0,339680
504466,8,2023-06-16,116,294,49,377,0,0,0,9572.0,108011884.0,1035852.0,1168870935.0,0,422073
586859,8,2023-06-17,116,294,49,377,0,0,0,9572.0,108011884.0,1035852.0,1168870935.0,0,504466
669252,8,2023-06-18,116,294,49,377,0,0,0,9572.0,108011884.0,1035852.0,1168870935.0,0,586859
751644,8,2023-06-19,116,294,49,377,0,0,0,0.0,0.0,0.0,0.0,0,669252
1381417,8,2023-11-27,116,294,49,377,0,0,0,9572.0,108011884.0,899745.0,1015285754.0,0,751644
1564014,8,2024-02-06,116,294,49,377,0,0,0,9572.0,108011884.0,899745.0,1015285754.0,0,1381417
1788492,8,2024-03-30,116,294,49,377,0,0,0,9572.0,108011884.0,884468.0,9980469582.0,0,1564014
1893712,8,2024-05-12,116,294,49,377,0,0,0,9572.0,108011884.0,884468.0,9980469582.0,0,1788492
10008,8,2023-06-04,117,294,49,378,0,0,0,0.0,0.0,3123946.0,3525107526.0,0,0
92502,8,2023-06-05,117,294,49,378,0,0,0,0.0,0.0,3123946.0,3525107526.0,0,10008
174895,8,2023-06-06,117,294,49,378,0,0,0,0.0,0.0,3123946.0,3525107526.0,0,92502
257288,8,2023-06-07,117,294,49,378,0,0,0,0.0,0.0,3123946.0,3525107526.0,0,174895
339681,8,2023-06-08,117,294,49,378,0,0,0,0.0,0.0,3123946.0,3525107526.0,0,257288
422074,8,2023-06-15,117,294,49,378,0,0,0,0.0,0.0,3123946.0,3525107526.0,0,339681
504467,8,2023-06-16,117,294,49,378,0,0,0,0.0,0.0,3123946.0,3525107526.0,0,422074
586860,8,2023-06-17,117,294,49,378,0,0,0,0.0,0.0,3123946.0,3525107526.0,0,504467
669253,8,2023-06-18,117,294,49,378,0,0,0,0.0,0.0,3123946.0,3525107526.0,0,586860
751645,8,2023-06-19,117,294,49,378,0,0,0,0.0,0.0,0.0,0.0,0,669253
1381418,8,2023-11-27,117,294,49,378,0,0,0,0.0,0.0,3123946.0,3525107526.0,0,751645
1564015,8,2024-02-06,117,294,49,378,0,0,0,0.0,0.0,3123946.0,3525107526.0,0,1381418
1788493,8,2024-03-30,117,294,49,378,0,0,0,0.0,0.0,3123946.0,3525107526.0,0,1564015
1893713,8,2024-05-12,117,294,49,378,0,0,0,0.0,0.0,3123946.0,3525107526.0,0,1788493
10009,8,2023-06-04,118,294,49,331,0,0,0,0.0,0.0,265337.0,2994102509.0,0,0
92503,8,2023-06-05,118,294,49,331,0,0,0,0.0,0.0,265337.0,2994102509.0,0,10009
174896,8,2023-06-06,118,294,49,331,0,0,0,0.0,0.0,265337.0,2994102509.0,0,92503
257289,8,2023-06-07,118,294,49,331,0,0,0,0.0,0.0,265337.0,2994102509.0,0,174896
339682,8,2023-06-08,118,294,49,331,0,0,0,0.0,0.0,265337.0,2994102509.0,0,257289
422075,8,2023-06-15,118,294,49,331,0,0,0,0.0,0.0,265337.0,2994102509.0,0,339682
504468,8,2023-06-16,118,294,49,331,0,0,0,0.0,0.0,265337.0,2994102509.0,0,422075
586861,8,2023-06-17,118,294,49,331,0,0,0,0.0,0.0,265337.0,2994102509.0,0,504468
669254,8,2023-06-18,118,294,49,331,0,0,0,0.0,0.0,265337.0,2994102509.0,0,586861
751646,8,2023-06-19,118,294,49,331,0,0,0,0.0,0.0,0.0,0.0,0,669254
1564016,8,2024-02-06,118,294,49,340,0,0,0,0.0,0.0,0.0,0.0,0,751646
10010,8,2023-06-04,121,294,49,331,0,0,0,0.0,0.0,155637.0,1756231254.0,0,0
92504,8,2023-06-05,121,294,49,331,0,0,0,0.0,0.0,155637.0,1756231254.0,0,10010
174897,8,2023-06-06,121,294,49,331,0,0,0,0.0,0.0,155637.0,1756231254.0,0,92504
257290,8,2023-06-07,121,294,49,331,0,0,0,0.0,0.0,155637.0,1756231254.0,0,174897
339683,8,2023-06-08,121,294,49,331,0,0,0,0.0,0.0,155637.0,1756231254.0,0,257290
422076,8,2023-06-15,121,294,49,331,0,0,0,0.0,0.0,155637.0,1756231254.0,0,339683
504469,8,2023-06-16,121,294,49,331,0,0,0,0.0,0.0,155637.0,1756231254.0,0,422076
586862,8,2023-06-17,121,294,49,331,0,0,0,0.0,0.0,155637.0,1756231254.0,0,504469
669255,8,2023-06-18,121,294,49,331,0,0,0,0.0,0.0,155637.0,1756231254.0,0,586862
751647,8,2023-06-19,121,294,49,331,0,0,0,0.0,0.0,0.0,0.0,0,669255
10011,8,2023-06-04,124,294,49,331,0,0,0,0.0,0.0,1958879.0,2210428447.0,0,0
92505,8,2023-06-05,124,294,49,331,0,0,0,0.0,0.0,1958879.0,2210428447.0,0,10011
174898,8,2023-06-06,124,294,49,331,0,0,0,0.0,0.0,1958879.0,2210428447.0,0,92505
257291,8,2023-06-07,124,294,49,331,0,0,0,0.0,0.0,1958879.0,2210428447.0,0,174898
339684,8,2023-06-08,124,294,49,331,0,0,0,0.0,0.0,1958879.0,2210428447.0,0,257291
422077,8,2023-06-15,124,294,49,331,0,0,0,0.0,0.0,1958879.0,2210428447.0,0,339684
504470,8,2023-06-16,124,294,49,331,0,0,0,0.0,0.0,1958879.0,2210428447.0,0,422077
586863,8,2023-06-17,124,294,49,331,0,0,0,0.0,0.0,1958879.0,2210428447.0,0,504470
669256,8,2023-06-18,124,294,49,331,0,0,0,0.0,0.0,1958879.0,2210428447.0,0,586863
751648,8,2023-06-19,124,294,49,331,0,0,0,0.0,0.0,0.0,0.0,0,669256
1381419,8,2023-11-27,124,294,49,331,0,0,0,0.0,0.0,1976704.0,2230542444.0,0,751648
1564017,8,2024-02-06,124,294,49,331,0,0,0,0.0,0.0,1965881.0,2218329609.0,0,1381419
1788494,8,2024-03-30,124,294,49,331,0,0,0,0.0,0.0,1991875.0,2247661628.0,0,1564017
1893714,8,2024-05-12,124,294,49,331,0,0,0,13033.0,147066327.0,195863.0,2210147472.0,0,1788494
10012,8,2023-06-04,125,294,49,331,0,0,0,0.0,0.0,1958879.0,2210428447.0,0,0
92506,8,2023-06-05,125,294,49,331,0,0,0,0.0,0.0,1958879.0,2210428447.0,0,10012
174899,8,2023-06-06,125,294,49,331,0,0,0,0.0,0.0,1958879.0,2210428447.0,0,92506
257292,8,2023-06-07,125,294,49,331,0,0,0,0.0,0.0,1958879.0,2210428447.0,0,174899
339685,8,2023-06-08,125,294,49,331,0,0,0,0.0,0.0,1958879.0,2210428447.0,0,257292
422078,8,2023-06-15,125,294,49,331,0,0,0,0.0,0.0,1958879.0,2210428447.0,0,339685
504471,8,2023-06-16,125,294,49,331,0,0,0,0.0,0.0,1958879.0,2210428447.0,0,422078
586864,8,2023-06-17,125,294,49,331,0,0,0,0.0,0.0,1958879.0,2210428447.0,0,504471
669257,8,2023-06-18,125,294,49,331,0,0,0,0.0,0.0,1958879.0,2210428447.0,0,586864
751649,8,2023-06-19,125,294,49,331,0,0,0,0.0,0.0,0.0,0.0,0,669257
1381420,8,2023-11-27,125,294,49,331,0,0,0,0.0,0.0,1976704.0,2230542444.0,0,751649
1564018,8,2024-02-06,125,294,49,331,0,0,0,0.0,0.0,1965881.0,2218329609.0,0,1381420
1788495,8,2024-03-30,125,294,49,331,0,0,0,0.0,0.0,1991875.0,2247661628.0,0,1564018
1893715,8,2024-05-12,125,294,49,331,0,0,0,13033.0,147066327.0,195863.0,2210147472.0,0,1788495
10013,8,2023-06-04,131,294,49,378,0,0,0,0.0,0.0,1549698.0,1748702469.0,0,0
92507,8,2023-06-05,131,294,49,378,0,0,0,0.0,0.0,1549698.0,1748702469.0,0,10013
174900,8,2023-06-06,131,294,49,378,0,0,0,0.0,0.0,1549698.0,1748702469.0,0,92507
257293,8,2023-06-07,131,294,49,378,0,0,0,0.0,0.0,1549698.0,1748702469.0,0,174900
339686,8,2023-06-08,131,294,49,378,0,0,0,0.0,0.0,1549698.0,1748702469.0,0,257293
422079,8,2023-06-15,131,294,49,378,0,0,0,0.0,0.0,1549698.0,1748702469.0,0,339686
504472,8,2023-06-16,131,294,49,378,0,0,0,0.0,0.0,1549698.0,1748702469.0,0,422079
586865,8,2023-06-17,131,294,49,378,0,0,0,0.0,0.0,1549698.0,1748702469.0,0,504472
