LoanAccountTransactionId,SourceId,TransactionDateId,ValueDateId,EntryDateID,LoanAccountId,TransactionTypeId,TransactionCurrencyId,TransactionAmount,TransactionAmountSEK,TransactionReference,ExchangeRateId
1142641,8,20230421,20230328,20230328,64,1870,49,-43987.0,-496355906.0,00446003451-45586036,2910
1142642,8,20230421,20230328,20230328,98,1870,49,-5432.0,-612955028.0,00446003452-45645066,2910
1142643,8,20230421,20230328,20230328,101,1870,49,-4673.0,-52730833.0,00446003452-45645120,2910
1142644,8,20230421,20230328,20230328,118,1870,49,-35339.0,-398770577.0,00446003451-45619080,2910
1142645,8,20230421,20230328,20230328,141,1769,49,-5.0,-5642075.0,00446003451-45619590,2910
1142646,8,20230421,20230328,20230328,141,1870,49,-41277.0,-46577586.0,00446003451-45619592,2910
1142647,8,20230421,20230328,20230328,145,1769,49,-591.0,-6668933.0,00446003451-45619620,2910
1142648,8,20230421,20230328,20230328,145,1870,49,-5967.0,-67332523.0,00446003451-45619622,2910
1142649,8,20230421,20230328,20230328,152,1769,49,-5.0,-5642075.0,00446003451-45586374,2910
1142650,8,20230421,20230328,20230328,152,1769,49,-5.0,-5642075.0,00446003451-45619700,2910
1142651,8,20230421,20230328,20230328,152,1870,49,-18106.0,-20431082.0,00446003451-45586376,2910
1142652,8,20230421,20230328,20230328,152,1870,49,-13314.0,-150237173.0,00446003451-45619702,2910
1142653,8,20230421,20230328,20230328,152,1870,49,-4651.0,-52482582.0,00446003451-45619696,2910
1142654,8,20230421,20230328,20230328,155,1821,49,-871579.0,-9835028173.0,00446003451-45619712,2910
1142655,8,20230421,20230328,20230328,155,1870,49,-16011.0,-180670526.0,00446003451-45619706,2910
1142656,8,20230421,20230328,20230328,162,1870,49,-47849.0,-539935293.0,00446003451-45619743,2910
1142657,8,20230421,20230328,20230328,183,1769,49,-3542.0,-39968459.0,00446003451-45586418,2910
1142658,8,20230421,20230328,20230328,183,1769,49,-3542.0,-39968459.0,00446003451-45619905,2910
1142659,8,20230421,20230328,20230328,183,1769,49,-5.0,-5642075.0,00446003451-45619907,2910
1142660,8,20230421,20230328,20230328,183,1870,49,-35775.0,-403690466.0,00446003451-45586420,2910
1142661,8,20230421,20230328,20230328,183,1870,49,-35775.0,-403690466.0,00446003451-45619909,2910
1142662,8,20230421,20230328,20230328,190,1870,49,-21837.0,-246411984.0,00446003451-45579092,2910
1142663,8,20230421,20230328,20230328,196,1870,49,-7282.0,-821711803.0,00446003451-45578990,2910
1142664,8,20230421,20230328,20230328,196,1870,49,-23133.0,-261036242.0,00446003451-45579002,2910
1142665,8,20230421,20230328,20230328,196,1870,49,-23071.0,-260336625.0,00446003451-45578998,2910
1142666,8,20230421,20230328,20230328,196,1870,49,-23012.0,-25967086.0,00446003451-45578994,2910
1142667,8,20230421,20230328,20230328,205,1870,49,-38966.0,-439698189.0,00446003451-45620318,2910
1142668,8,20230421,20230328,20230328,217,1870,49,-25764.0,-290724841.0,00446003451-45620569,2910
1142669,8,20230421,20230328,20230328,229,1870,49,-6392.0,-72128287.0,00446003451-45620702,2910
1142670,8,20230421,20230328,20230328,248,1870,49,-36347.0,-410145.0,00446003451-45620907,2910
1142671,8,20230421,20230328,20230328,263,1870,49,-39042.0,-440555784.0,00446003451-45621093,2910
1142672,8,20230421,20230328,20230328,279,1821,49,-3811.0,-43003896.0,00446003452-45645365,2910
1142673,8,20230421,20230328,20230328,279,1870,49,-19053.0,-21499691.0,00446003452-45645359,2910
1142674,8,20230421,20230328,20230328,287,1821,49,-1104.0,-12457702.0,00446003451-45621696,2910
1142675,8,20230421,20230328,20230328,287,1870,49,-5518.0,-6226594.0,00446003451-45621690,2910
1142676,8,20230421,20230328,20230328,308,1769,49,-5.0,-5642075.0,00446003451-45621867,2910
1142677,8,20230421,20230328,20230328,308,1870,49,-2974.0,-335590621.0,00446003451-45586926,2910
1142678,8,20230421,20230328,20230328,308,1870,49,-2974.0,-335590621.0,00446003451-45621869,2910
1142679,8,20230421,20230328,20230328,326,1769,49,-2693.0,-30388216.0,00446003451-45587020,2910
1142680,8,20230421,20230328,20230328,326,1769,49,-2686.0,-30309227.0,00446003451-45622172,2910
1142681,8,20230421,20230328,20230328,326,1769,49,-5.0,-5642075.0,00446003451-45587022,2910
1142682,8,20230421,20230328,20230328,326,1769,49,-5.0,-5642075.0,00446003451-45622174,2910
1142683,8,20230421,20230328,20230328,326,1870,49,-27205.0,-306985301.0,00446003451-45587024,2910
1142684,8,20230421,20230328,20230328,326,1870,49,-27135.0,-30619541.0,00446003451-45622176,2910
1142685,8,20230421,20230328,20230328,341,1870,49,-15083.0,-170198834.0,00446003451-45622304,2910
1142686,8,20230421,20230328,20230328,344,1870,49,-25354.0,-286098339.0,00446003451-45622398,2910
1142687,8,20230421,20230328,20230328,355,1870,49,-7819.0,-88230769.0,00446003452-45702672,2910
1142688,8,20230421,20230328,20230328,357,1769,49,-5.0,-5642075.0,00446003452-45656548,2910
1142689,8,20230421,20230328,20230328,357,1870,49,-27016.0,-304852596.0,00446003451-45593142,2910
1142690,8,20230421,20230328,20230328,357,1870,49,-27016.0,-304852596.0,00446003452-45656550,2910
1142691,8,20230421,20230328,20230328,360,1870,49,-12287.0,-138648351.0,00446003451-45602211,2910
1142692,8,20230421,20230328,20230328,361,1870,49,-1768.0,-19950377.0,00446003451-45636611,2910
1142693,8,20230421,20230328,20230328,367,1769,49,-5.0,-5642075.0,00446003451-45602247,2910
1142694,8,20230421,20230328,20230328,367,1769,49,-5.0,-5642075.0,00446003452-45702758,2910
1142695,8,20230421,20230328,20230328,367,1870,49,-18733.0,-211385982.0,00446003451-45602249,2910
1142696,8,20230421,20230328,20230328,367,1870,49,-18434.0,-208012021.0,00446003452-45702760,2910
1142697,8,20230421,20230328,20230328,368,1870,49,-4633.0,-52279467.0,00446003451-45634833,2910
1142698,8,20230421,20230328,20230328,373,1769,49,-5.0,-5642075.0,00446003451-45632672,2910
1142699,8,20230421,20230328,20230328,373,1870,49,-108.0,-12186882.0,00446003451-45591836,2910
1142700,8,20230421,20230328,20230328,373,1870,49,-108.0,-12186882.0,00446003451-45632674,2910
1142701,8,20230421,20230328,20230328,377,1870,49,-64917.0,-732533166.0,00446003452-45697079,2910
1142702,8,20230421,20230328,20230328,382,1870,49,-4991.0,-56319193.0,00446003452-45698088,2910
1142703,8,20230421,20230328,20230328,387,1870,49,-24665.0,-27832356.0,00446003452-45702940,2910
1142704,8,20230421,20230328,20230328,389,1870,49,-22953.0,-259005095.0,00446003451-45602459,2910
1142705,8,20230421,20230328,20230328,391,1870,49,-31739.0,-358147637.0,00446003452-45696238,2910
1142706,8,20230421,20230328,20230328,392,1869,49,-8.0,-902732.0,00446003451-45631021,2910
1142707,8,20230421,20230328,20230328,392,1870,49,-15498.0,-174881757.0,00446003451-45631023,2910
1142708,8,20230421,20230328,20230328,393,1870,49,-31922.0,-360212636.0,00446003452-45658930,2910
1142709,8,20230421,20230328,20230328,394,1870,49,-15108.0,-170480938.0,00446003452-45703105,2910
1142710,8,20230421,20230328,20230328,397,1821,49,-50.0,-5642075.0,00446003452-45703149,2910
917525,8,20230104,20230104,20230104,93,1821,49,-17.0,-189599.0,00446003351-41627476,2883
917526,8,20230104,20230104,20230104,93,1870,49,-45983.0,-512843801.0,00446003351-41627472,2883
917527,8,20230104,20230104,20230104,98,1821,49,-1757.0,-19595645.0,00446003351-41627492,2883
917528,8,20230104,20230104,20230104,98,1870,49,-53243.0,-593813855.0,00446003351-41627488,2883
917529,8,20230104,20230104,20230104,155,1870,49,-15439.0,-172189623.0,00446003351-41627533,2883
917530,8,20230104,20230104,20230104,322,1769,49,-5.0,-557645.0,00446003351-41627714,2883
917531,8,20230104,20230104,20230104,322,1821,49,-15633.0,-174353286.0,00446003351-41627720,2883
917532,8,20230104,20230104,20230104,322,1870,49,-15757.0,-175736245.0,00446003351-41627716,2883
917533,8,20230104,20230104,20230104,478,1950,49,15000.0,1672935.0,00000000000-41625139,2883
917534,8,20230104,20230104,20230104,490,1950,49,15000.0,1672935.0,00000000000-41625236,2883
917535,8,20230104,20230104,20230104,492,1950,49,8000.0,892232.0,00000000000-41625374,2883
917536,8,20230104,20230104,20230104,496,1950,49,138177.0,1541074263.0,00000000000-41625484,2883
918247,8,20230106,20230106,20230106,308,1870,49,-28952.0,-322898761.0,00446003358-41668727,2883
1032454,8,20230111,20230111,20230111,271,1870,49,-1265.0,-14108419.0,00446003364-41690023,2883
1033735,8,20230118,20230118,20230118,24,1769,49,-3748.0,-42292994.0,00446003379-42460540,2910
1033736,8,20230118,20230118,20230118,24,1870,49,-39449.0,-445148433.0,00446003379-42460542,2910
1033737,8,20230118,20230118,20230118,37,1870,49,-3867.0,-436358081.0,00446003379-42460621,2910
1033738,8,20230118,20230118,20230118,52,1769,49,-4159.0,-4693078.0,00446003379-42460693,2910
1033739,8,20230118,20230118,20230118,52,1870,49,-43774.0,-493952382.0,00446003379-42460695,2910
1033740,8,20230118,20230118,20230118,248,1870,49,-35941.0,-405563635.0,00446003379-42460655,2910
1033741,8,20230118,20230118,20230118,328,1821,49,-2501538.0,-2822773002.0,00446003379-42460748,2910
1033742,8,20230118,20230118,20230118,328,1870,49,-37062.0,-418213167.0,00446003379-42460744,2910
1033743,8,20230118,20230118,20230118,353,1821,49,-7162.0,-80817082.0,00446003379-42469064,2910
1033744,8,20230118,20230118,20230118,353,1870,49,-2838.0,-32024418.0,00446003379-42469060,2910
1034514,8,20230120,20230120,20230120,223,1870,49,-44441.0,-50147891.0,00446003385-42487088,2910
1034515,8,20230120,20230120,20230120,360,1870,49,-12479.0,-140814908.0,00446003385-42492595,2910
1034516,8,20230120,20230120,20230120,444,1870,49,-5381.0,-60720011.0,00446003385-42492836,2910
1034517,8,20230120,20230120,20230120,459,1870,49,-17464.0,-197066396.0,00446003385-42492862,2910
1034892,8,20230124,20230124,20230124,410,1870,49,-5256.0,-59309492.0,00446003391-42518446,2910
1142711,8,20230421,20230328,20230328,397,1870,49,-548.0,-61837142.0,00446003452-45703143,2910
1142712,8,20230421,20230328,20230328,400,1870,49,-27798.0,-313676802.0,00446003451-45634519,2910
1142713,8,20230421,20230328,20230328,404,1870,49,-72507.0,-818179864.0,00446003452-45703546,2910
1142714,8,20230421,20230328,20230328,408,1821,49,-9045.0,-1020651368.0,00446003452-45665520,2910
1142715,8,20230421,20230328,20230328,408,1870,49,-1781.0,-20097071.0,00446003452-45665514,2910
1142716,8,20230421,20230328,20230328,410,1769,49,-5.0,-5642075.0,00446003452-45703360,2910
1142717,8,20230421,20230328,20230328,410,1870,49,-5287.0,-59659301.0,00446003451-45602357,2910
1142718,8,20230421,20230328,20230328,410,1870,49,-5287.0,-59659301.0,00446003452-45703362,2910
1142719,8,20230421,20230328,20230328,412,1769,49,-5.0,-5642075.0,00446003451-45602373,2910
1142720,8,20230421,20230328,20230328,412,1821,49,-10542.0,-118957509.0,00446003452-45703376,2910
1142721,8,20230421,20230328,20230328,412,1870,49,-42269.0,-476969736.0,00446003452-45703370,2910
1142722,8,20230421,20230328,20230328,412,1870,49,-8702.0,-98194673.0,00446003451-45602369,2910
1142723,8,20230421,20230328,20230328,412,1870,49,-124.0,-13992346.0,00446003451-45602375,2910
1142724,8,20230421,20230328,20230328,418,1870,49,-21196.0,-239178843.0,00446003451-45608183,2910
1142725,8,20230421,20230328,20230328,420,1821,49,-1455773.0,-164271609.0,00446003452-45703632,2910
1142726,8,20230421,20230328,20230328,420,1870,49,-21775.0,-245712366.0,00446003452-45703626,2910
1142727,8,20230421,20230328,20230328,424,1769,49,-5.0,-5642075.0,00446003452-45666866,2910
1142728,8,20230421,20230328,20230328,424,1870,49,-7456.0,-84134622.0,00446003451-45595960,2910
1142729,8,20230421,20230328,20230328,424,1870,49,-7456.0,-84134622.0,00446003452-45666868,2910
1142730,8,20230421,20230328,20230328,432,1870,49,-7509.0,-84732682.0,00446003452-45703896,2910
1142731,8,20230421,20230328,20230328,435,1769,49,-5.0,-5642075.0,00446003452-45703910,2910
1142732,8,20230421,20230328,20230328,435,1870,49,-2902.0,-32746603.0,00446003452-45703912,2910
1142733,8,20230421,20230328,20230328,435,1870,49,-1275.0,-14387291.0,00446003451-45602483,2910
1142734,8,20230421,20230328,20230328,437,1870,49,-4733.0,-53407882.0,00446003452-45704216,2910
1142735,8,20230421,20230328,20230328,438,1870,49,-10488.0,-118348165.0,00446003452-45703938,2910
1142736,8,20230421,20230328,20230328,444,1870,49,-5402.0,-60956978.0,00446003452-45704001,2910
1142737,8,20230421,20230328,20230328,448,1870,49,-24956.0,-281607247.0,00446003452-45686532,2910
1142738,8,20230421,20230328,20230328,449,1769,49,-5.0,-5642075.0,00446003452-45677206,2910
1142739,8,20230421,20230328,20230328,449,1870,49,-2157.0,-24339912.0,00446003451-45598365,2910
1247489,8,20230503,20230428,20230428,351,1821,49,-1197256.0,-1351001629.0,00446003460-46971642,2910
1247490,8,20230503,20230428,20230428,351,1870,49,-13063.0,-147404851.0,00446003460-46971638,2910
1247491,8,20230503,20230428,20230428,355,1870,49,-7222.0,-81494131.0,00446003460-46971791,2910
1247492,8,20230503,20230428,20230428,358,1769,49,-5.0,-5642075.0,00446003460-46925227,2910
1247493,8,20230503,20230428,20230428,358,1769,49,-5.0,-5642075.0,00446003460-46971821,2910
1247494,8,20230503,20230428,20230428,358,1769,49,-5.0,-5642075.0,00446003460-46971823,2910
1247495,8,20230503,20230428,20230428,358,1870,49,-57266.0,-646198134.0,00446003460-46925229,2910
1247496,8,20230503,20230428,20230428,358,1870,49,-56864.0,-641661906.0,00446003460-46971825,2910
1247497,8,20230503,20230428,20230428,365,1769,49,-5.0,-5642075.0,00446003461-46984621,2910
1247498,8,20230503,20230428,20230428,365,1870,49,-6529.0,-73674215.0,00446003461-46984623,2910
1247499,8,20230503,20230428,20230428,368,1870,49,-4625.0,-52189194.0,00446003460-46937237,2910
1247500,8,20230503,20230428,20230428,370,1870,49,-9941.0,-112175735.0,00446003460-46971955,2910
1247501,8,20230503,20230428,20230428,372,1870,49,-2659.0,-30004555.0,00446003460-46971959,2910
1247502,8,20230503,20230428,20230428,373,1870,49,-10698.0,-120717837.0,00446003461-46983603,2910
1247503,8,20230503,20230428,20230428,377,1870,49,-64728.0,-730400461.0,00446003460-46966430,2910
1247504,8,20230503,20230428,20230428,378,1870,49,-4967.0,-56048373.0,00446003461-46984136,2910
1247505,8,20230503,20230428,20230428,382,1870,49,-4189.0,-47269304.0,00446003460-46967260,2910
1247506,8,20230503,20230428,20230428,383,1769,49,-5.0,-5642075.0,00446003460-46915635,2910
1247507,8,20230503,20230428,20230428,383,1769,49,-5.0,-5642075.0,00446003460-46928542,2910
1247508,8,20230503,20230428,20230428,383,1769,49,-5.0,-5642075.0,00446003460-46928544,2910
1247509,8,20230503,20230428,20230428,383,1870,49,-7865.0,-8874984.0,00446003460-46915637,2910
1247510,8,20230503,20230428,20230428,383,1870,49,-7799.0,-88005086.0,00446003460-46928546,2910
1247511,8,20230503,20230428,20230428,384,1870,49,-1365.0,-154028648.0,00446003460-46972175,2910
1247512,8,20230503,20230428,20230428,386,1769,49,-5.0,-5642075.0,00446003460-46972118,2910
1247513,8,20230503,20230428,20230428,386,1870,49,-61487.0,-693828531.0,00446003460-46972120,2910
1247514,8,20230503,20230428,20230428,386,1870,49,-12342.0,-139268979.0,00446003460-46925291,2910
1247515,8,20230503,20230428,20230428,387,1870,49,-24486.0,-276303697.0,00446003460-46972124,2910
1247516,8,20230503,20230428,20230428,389,1769,49,-5.0,-5642075.0,00446003460-46925403,2910
1247517,8,20230503,20230428,20230428,389,1769,49,-5.0,-5642075.0,00446003460-46925409,2910
1247518,8,20230503,20230428,20230428,389,1821,49,-9354.0,-105551939.0,00446003460-46972698,2910
1247519,8,20230503,20230428,20230428,389,1870,49,-22953.0,-259005095.0,00446003460-46925405,2910
1247520,8,20230503,20230428,20230428,389,1870,49,-18625.0,-210167294.0,00446003460-46972694,2910
1247521,8,20230503,20230428,20230428,389,1870,49,-4191.0,-47291873.0,00446003460-46925411,2910
1247522,8,20230503,20230428,20230428,393,1870,49,-3171.0,-357820397.0,00446003461-46984954,2910
1247523,8,20230503,20230428,20230428,394,1870,49,-15067.0,-170018288.0,00446003460-46972219,2910
1247524,8,20230503,20230428,20230428,396,1870,49,-21015.0,-237136412.0,00446003460-46972155,2910
1247525,8,20230503,20230428,20230428,404,1870,49,-71882.0,-81112727.0,00446003461-46991877,2910
1247526,8,20230503,20230428,20230428,412,1870,49,-43172.0,-487159324.0,00446003461-46991819,2910
1247527,8,20230503,20230428,20230428,417,1769,49,-5.0,-5642075.0,00446003461-46979617,2910
1247528,8,20230503,20230428,20230428,417,1769,49,-5.0,-5642075.0,00446003461-46984018,2910
1247529,8,20230503,20230428,20230428,417,1769,49,-5.0,-5642075.0,00446003461-46984020,2910
1247530,8,20230503,20230428,20230428,417,1870,49,-12801.0,-144448404.0,00446003461-46978583,2910
1247531,8,20230503,20230428,20230428,417,1870,49,-12801.0,-144448404.0,00446003461-46979619,2910
1247532,8,20230503,20230428,20230428,417,1870,49,-12764.0,-144030891.0,00446003461-46984022,2910
1247533,8,20230503,20230428,20230428,422,1769,49,-5.0,-5642075.0,00446003460-46972771,2910
1247534,8,20230503,20230428,20230428,422,1870,49,-35145.0,-396581452.0,00446003460-46925421,2910
1247535,8,20230503,20230428,20230428,422,1870,49,-35039.0,-395385332.0,00446003460-46972773,2910
1247536,8,20230503,20230428,20230428,424,1870,49,-6364.0,-71812331.0,00446003461-46985868,2910
1247537,8,20230503,20230428,20230428,428,1769,49,-5.0,-5642075.0,00446003460-46925441,2910
1247538,8,20230503,20230428,20230428,428,1769,49,-5.0,-5642075.0,00446003460-46972829,2910
1247539,8,20230503,20230428,20230428,428,1769,49,-5.0,-5642075.0,00446003460-46972831,2910
1247540,8,20230503,20230428,20230428,428,1870,49,-40977.0,-462390615.0,00446003460-46925443,2910
1247541,8,20230503,20230428,20230428,428,1870,49,-40335.0,-45514619.0,00446003460-46972833,2910
1247542,8,20230503,20230428,20230428,432,1870,49,-6702.0,-75626373.0,00446003461-46992004,2910
1247543,8,20230503,20230428,20230428,435,1870,49,-2899.0,-32712751.0,00446003460-46972944,2910
1247544,8,20230503,20230428,20230428,444,1821,49,-108.0,-12186882.0,00446003461-46992069,2910
1247545,8,20230503,20230428,20230428,444,1870,49,-5398.0,-60911842.0,00446003461-46992065,2910
1247546,8,20230503,20230428,20230428,448,1870,49,-24883.0,-280783504.0,00446003460-46958322,2910
1071591,8,20230324,20230222,20230222,484,1870,49,-4894.0,-552246301.0,00446003437-44079835,2910
1285381,8,20230505,20230528,20230528,6,1821,49,-3071956.0,-346644123.0,00446003465-48020152,2910
1285382,8,20230505,20230528,20230528,6,1870,49,-46751.0,-527545297.0,00446003465-48020148,2910
1285383,8,20230505,20230528,20230528,19,1870,49,-7477.0,-8437159.0,00446003466-48050789,2910
1285384,8,20230505,20230528,20230528,25,1769,49,-6709.0,-75705362.0,00446003465-48022455,2910
1285385,8,20230505,20230528,20230528,25,1870,49,-70619.0,-796875389.0,00446003465-48022457,2910
1285386,8,20230505,20230528,20230528,36,1769,49,-5.0,-5642075.0,00446003465-48028311,2910
1285387,8,20230505,20230528,20230528,36,1870,49,-43643.0,-492474158.0,00446003465-47994618,2910
1285388,8,20230505,20230528,20230528,36,1870,49,-32601.0,-367874574.0,00446003465-48028313,2910
1285389,8,20230505,20230528,20230528,36,1870,49,-10911.0,-123121361.0,00446003465-48028307,2910
1285390,8,20230505,20230528,20230528,44,1769,49,-5.0,-5642075.0,00446003465-47992244,2910
1285391,8,20230505,20230528,20230528,44,1821,49,-1224.0,-138117996.0,00446003465-48023353,2910
1285392,8,20230505,20230528,20230528,44,1870,49,-30381.0,-342823761.0,00446003465-47992240,2910
1285393,8,20230505,20230528,20230528,44,1870,49,-24745.0,-279226292.0,00446003465-48023349,2910
1285394,8,20230505,20230528,20230528,44,1870,49,-5576.0,-6292042.0,00446003465-47992246,2910
1285395,8,20230505,20230528,20230528,49,1870,49,-26578.0,-299910139.0,00446003466-48051662,2910
1285396,8,20230505,20230528,20230528,54,1769,49,-5.0,-5642075.0,00446003465-47992440,2910
1285397,8,20230505,20230528,20230528,54,1769,49,-5.0,-5642075.0,00446003465-47992450,2910
1285398,8,20230505,20230528,20230528,54,1769,49,-5.0,-5642075.0,00446003465-47992452,2910
1285399,8,20230505,20230528,20230528,54,1769,49,-417.0,-4705491.0,00446003465-47983603,2910
1285400,8,20230505,20230528,20230528,54,1769,49,-417.0,-4705491.0,00446003465-47992442,2910
1285401,8,20230505,20230528,20230528,54,1769,49,-408.0,-4603933.0,00446003465-47992454,2910
1285402,8,20230505,20230528,20230528,54,1769,49,-83.0,-936584.0,00446003465-47992444,2910
1285403,8,20230505,20230528,20230528,54,1821,49,-2719.0,-30681604.0,00446003466-48051837,2910
1285404,8,20230505,20230528,20230528,54,1870,49,-4394.0,-49582555.0,00446003465-47992446,2910
1285405,8,20230505,20230528,20230528,54,1870,49,-4122.0,-46513266.0,00446003466-48051833,2910
1285406,8,20230505,20230528,20230528,54,1870,49,-2086.0,-23538737.0,00446003465-47983599,2910
1285407,8,20230505,20230528,20230528,54,1870,49,-171.0,-192959.0,00446003465-47992456,2910
1285408,8,20230505,20230528,20230528,64,1769,49,-4165.0,-46998485.0,00446003465-48021829,2910
1285409,8,20230505,20230528,20230528,64,1870,49,-42073.0,-474758043.0,00446003465-48021831,2910
1285410,8,20230505,20230528,20230528,65,1769,49,-2583.0,-29146959.0,00446003465-48021835,2910
1285411,8,20230505,20230528,20230528,65,1870,49,-20352.0,-229655021.0,00446003465-48021837,2910
1285412,8,20230505,20230528,20230528,98,1870,49,-18041.0,-20357735.0,00446003466-48050834,2910
1285413,8,20230505,20230528,20230528,118,1870,49,-3533.0,-39866902.0,00446003465-48022260,2910
1285414,8,20230505,20230528,20230528,145,1769,49,-576.0,-649967.0,00446003465-48022616,2910
1285415,8,20230505,20230528,20230528,145,1870,49,-5814.0,-65606048.0,00446003465-48022618,2910
1285416,8,20230505,20230528,20230528,152,1870,49,-22192.0,-250417857.0,00446003466-48051081,2910
1285417,8,20230505,20230528,20230528,162,1769,49,-5.0,-5642075.0,00446003465-48022760,2910
1285418,8,20230505,20230528,20230528,162,1870,49,-47694.0,-53818625.0,00446003465-47992024,2910
1285419,8,20230505,20230528,20230528,162,1870,49,-47694.0,-53818625.0,00446003465-48022762,2910
1285420,8,20230505,20230528,20230528,166,1769,49,-5.0,-5642075.0,00446003465-47992054,2910
1285421,8,20230505,20230528,20230528,166,1769,49,-5.0,-5642075.0,00446003466-48051085,2910
1285422,8,20230505,20230528,20230528,166,1870,49,-35193.0,-397123091.0,00446003465-47992056,2910
1285423,8,20230505,20230528,20230528,166,1870,49,-34825.0,-392970524.0,00446003466-48051087,2910
1285424,8,20230505,20230528,20230528,205,1821,49,-7771.0,-8768913.0,00446003465-48023196,2910
1285425,8,20230505,20230528,20230528,205,1870,49,-38855.0,-438445648.0,00446003465-48023192,2910
1285426,8,20230505,20230528,20230528,206,1769,49,-5.0,-5642075.0,00446003465-47992152,2910
1285427,8,20230505,20230528,20230528,206,1870,49,-26284.0,-296592599.0,00446003465-47992154,2910
1285428,8,20230505,20230528,20230528,217,1870,49,-5143.0,-58034383.0,00446003465-47992204,2910
1285429,8,20230505,20230528,20230528,220,1870,49,-2724.0,-307380246.0,00446003467-48114051,2910
1285430,8,20230505,20230528,20230528,229,1870,49,-3888.0,-43872775.0,00446003466-48051430,2910
1285431,8,20230505,20230528,20230528,263,1870,49,-39841.0,-44957182.0,00446003465-48023462,2910
1285432,8,20230505,20230528,20230528,272,1870,49,-199371.0,-224973227.0,00446003465-47981189,2910
1285433,8,20230505,20230528,20230528,272,1870,49,-66198.0,-746988162.0,00446003465-47981201,2910
1285434,8,20230505,20230528,20230528,272,1870,49,-63593.0,-717592951.0,00446003465-47981197,2910
1285435,8,20230505,20230528,20230528,272,1870,49,-61219.0,-690804379.0,00446003465-47981193,2910
1285436,8,20230505,20230528,20230528,308,1821,49,-1538.0,-17355023.0,00446003466-48052083,2910
1285437,8,20230505,20230528,20230528,308,1870,49,-7688.0,-86752545.0,00446003466-48052079,2910
1285438,8,20230505,20230528,20230528,342,1870,49,-52173.0,-588727958.0,00446003466-48052534,2910
1285439,8,20230505,20230528,20230528,344,1870,49,-25279.0,-285252028.0,00446003466-48052552,2910
1285440,8,20230505,20230528,20230528,346,1870,49,-28436.0,-320876089.0,00446003466-48052695,2910
1285441,8,20230505,20230528,20230528,357,1870,49,-7231.0,-81595689.0,00446003466-48067463,2910
1285442,8,20230505,20230528,20230528,360,1769,49,-5.0,-5642075.0,00446003466-48107878,2910
1285443,8,20230505,20230528,20230528,360,1870,49,-10909.0,-123098792.0,00446003466-48107880,2910
1285444,8,20230505,20230528,20230528,365,1870,49,-6529.0,-73674215.0,00446003465-48034329,2910
1285445,8,20230505,20230528,20230528,368,1870,49,-4625.0,-52189194.0,00446003466-48064494,2910
1285446,8,20230505,20230528,20230528,375,1769,49,-1153.0,-13010625.0,00446003466-48108489,2910
1285447,8,20230505,20230528,20230528,375,1821,49,-2818.0,-31798735.0,00446003466-48108497,2910
1285448,8,20230505,20230528,20230528,375,1869,49,-8.0,-902732.0,00446003466-48108491,2910
1285449,8,20230505,20230528,20230528,375,1870,49,-12137.0,-136955729.0,00446003466-48108493,2910
1285450,8,20230505,20230528,20230528,382,1869,49,-8.0,-902732.0,00446003466-48103068,2910
1285451,8,20230505,20230528,20230528,382,1870,49,-4989.0,-56296624.0,00446003466-48103070,2910
1285452,8,20230505,20230528,20230528,383,1870,49,-7748.0,-87429594.0,00446003466-48048371,2910
1285453,8,20230505,20230528,20230528,387,1870,49,-19589.0,-221045214.0,00446003466-48108198,2910
1285454,8,20230505,20230528,20230528,394,1870,49,-15067.0,-170018288.0,00446003466-48108401,2910
1285455,8,20230505,20230528,20230528,404,1870,49,-71882.0,-81112727.0,00446003466-48108769,2910
1285456,8,20230505,20230528,20230528,407,1769,49,-5.0,-5642075.0,00446003466-48108573,2910
1285457,8,20230505,20230528,20230528,407,1870,49,-47557.0,-536640322.0,00446003466-48108575,2910
1285458,8,20230505,20230528,20230528,410,1821,49,-19318.0,-2179872097.0,00446003466-48108618,2910
1285459,8,20230505,20230528,20230528,410,1870,49,-5169.0,-58327771.0,00446003466-48108614,2910
1285460,8,20230505,20230528,20230528,413,1870,49,-1052.0,-11870926.0,00446003466-48066838,2910
1285461,8,20230505,20230528,20230528,415,1870,49,-5738.0,-64748453.0,00446003465-48025498,2910
1285462,8,20230505,20230528,20230528,417,1870,49,-12697.0,-143274853.0,00446003466-48064040,2910
1285463,8,20230505,20230528,20230528,418,1821,49,-4227.0,-47698102.0,00446003465-48012312,2910
1285464,8,20230505,20230528,20230528,418,1870,49,-21136.0,-238501794.0,00446003465-48012308,2910
1285465,8,20230505,20230528,20230528,424,1869,49,-8.0,-902732.0,00446003466-48078120,2910
1285466,8,20230505,20230528,20230528,424,1870,49,-6888.0,-77725225.0,00446003466-48078122,2910
1285467,8,20230505,20230528,20230528,428,1870,49,-31814.0,-358993948.0,00446003466-48109001,2910
1285468,8,20230505,20230528,20230528,433,1769,49,-5.0,-5642075.0,00446003465-47989273,2910
1285469,8,20230505,20230528,20230528,433,1870,49,-1109.0,-125141224.0,00446003465-47982845,2910
1285470,8,20230505,20230528,20230528,433,1870,49,-11069.0,-124904256.0,00446003465-47989275,2910
1285471,8,20230505,20230528,20230528,435,1870,49,-2899.0,-32712751.0,00446003466-48109101,2910
1285472,8,20230505,20230528,20230528,440,1821,49,-1569.0,-17704831.0,00446003466-48109204,2910
