LoanAccountBalanceId;SourceId;BalanceDateId;LoanAccountId;ProductId;AccountCurrencyId;AccountStatusId;NumOfTransactions;NetTransactionAmount;NetTransactionAmountSek;AccruedInterest;AccruedInterestSEK;Balance;BalanceSek;LTV;PrecedingId
504451;8;20230616;95;294;49;331;0;0;0;0;0;13455,68;151835,9115;0;422058
586844;8;20230617;95;294;49;331;0;0;0;0;0;13455,68;151835,9115;0;504451
669237;8;20230618;95;294;49;331;0;0;0;0;0;13455,68;151835,9115;0;586844
751629;8;20230619;95;294;49;331;0;0;0;0;0;0;0;0;669237
1381402;8;20231127;95;294;49;375;0;0;0;0;0;14391,71;162398,2144;0;751629
1563999;8;20240206;95;294;49;375;0;0;0;130,01;1467,05234;14624,26;165022,3435;0;1381402
1788477;8;20240330;95;294;49;378;0;0;0;118,95;1342,24964;14391,71;162398,2144;0;1563999
1893697;8;20240512;95;294;49;378;0;0;0;118,95;1342,24964;14391,71;162398,2144;0;1788477
9993;8;20230604;96;294;49;377;0;0;0;239,7;2704,81076;39337,39;443889,0094;0;NULL
92487;8;20230605;96;294;49;377;0;0;0;239,7;2704,81076;39337,39;443889,0094;0;9993
174880;8;20230606;96;294;49;377;0;0;0;239,7;2704,81076;39337,39;443889,0094;0;92487
257273;8;20230607;96;294;49;377;0;0;0;239,7;2704,81076;39337,39;443889,0094;0;174880
339666;8;20230608;96;294;49;377;0;0;0;239,7;2704,81076;39337,39;443889,0094;0;257273
422059;8;20230615;96;294;49;377;0;0;0;239,7;2704,81076;39337,39;443889,0094;0;339666
504452;8;20230616;96;294;49;377;0;0;0;239,7;2704,81076;39337,39;443889,0094;0;422059
586845;8;20230617;96;294;49;377;0;0;0;239,7;2704,81076;39337,39;443889,0094;0;504452
669238;8;20230618;96;294;49;377;0;0;0;239,7;2704,81076;39337,39;443889,0094;0;586845
751630;8;20230619;96;294;49;377;0;0;0;0;0;0;0;0;669238
1381403;8;20231127;96;294;49;377;0;0;0;239,7;2704,81076;39337,39;443889,0094;0;751630
1564000;8;20240206;96;294;49;377;0;0;0;239,7;2704,81076;39337,39;443889,0094;0;1381403
1788478;8;20240330;96;294;49;377;0;0;0;239,7;2704,81076;39337,39;443889,0094;0;1564000
1893698;8;20240512;96;294;49;377;0;0;0;239,7;2704,81076;39337,39;443889,0094;0;1788478
9994;8;20230604;97;294;49;377;0;0;0;239,7;2704,81076;39337,39;443889,0094;0;NULL
92488;8;20230605;97;294;49;377;0;0;0;239,7;2704,81076;39337,39;443889,0094;0;9994
174881;8;20230606;97;294;49;377;0;0;0;239,7;2704,81076;39337,39;443889,0094;0;92488
257274;8;20230607;97;294;49;377;0;0;0;239,7;2704,81076;39337,39;443889,0094;0;174881
339667;8;20230608;97;294;49;377;0;0;0;239,7;2704,81076;39337,39;443889,0094;0;257274
422060;8;20230615;97;294;49;377;0;0;0;239,7;2704,81076;39337,39;443889,0094;0;339667
504453;8;20230616;97;294;49;377;0;0;0;239,7;2704,81076;39337,39;443889,0094;0;422060
586846;8;20230617;97;294;49;377;0;0;0;239,7;2704,81076;39337,39;443889,0094;0;504453
669239;8;20230618;97;294;49;377;0;0;0;239,7;2704,81076;39337,39;443889,0094;0;586846
751631;8;20230619;97;294;49;377;0;0;0;0;0;0;0;0;669239
1381404;8;20231127;97;294;49;377;0;0;0;239,7;2704,81076;39337,39;443889,0094;0;751631
1564001;8;20240206;97;294;49;377;0;0;0;239,7;2704,81076;39337,39;443889,0094;0;1381404
1788479;8;20240330;97;294;49;377;0;0;0;239,7;2704,81076;39337,39;443889,0094;0;1564001
1893699;8;20240512;97;294;49;377;0;0;0;239,7;2704,81076;39337,39;443889,0094;0;1788479
9995;8;20230604;98;294;49;331;0;0;0;0;0;39142,17;441686,1176;0;NULL
92489;8;20230605;98;294;49;331;0;0;0;0;0;39142,17;441686,1176;0;9995
174882;8;20230606;98;294;49;331;0;0;0;0;0;39142,17;441686,1176;0;92489
257275;8;20230607;98;294;49;331;0;0;0;0;0;39142,17;441686,1176;0;174882
339668;8;20230608;98;294;49;331;0;0;0;0;0;39142,17;441686,1176;0;257275
422061;8;20230615;98;294;49;331;0;0;0;0;0;39142,17;441686,1176;0;339668
504454;8;20230616;98;294;49;331;0;0;0;0;0;39142,17;441686,1176;0;422061
586847;8;20230617;98;294;49;331;0;0;0;0;0;39142,17;441686,1176;0;504454
669240;8;20230618;98;294;49;331;0;0;0;0;0;39142,17;441686,1176;0;586847
751632;8;20230619;98;294;49;331;0;0;0;0;0;0;0;0;669240
1381405;8;20231127;98;294;49;373;0;0;0;0;0;39537,69;446149,2246;0;751632
1564002;8;20240206;98;294;49;373;0;0;0;0;0;38754,28;437309,1087;0;1381405
1788480;8;20240330;98;294;49;331;0;0;0;0;0;38624,76;435847,5856;0;1564002
1893700;8;20240512;98;294;49;331;0;0;0;237,35;2678,293;38028,51;429119,4111;0;1788480
9996;8;20230604;100;294;49;331;0;0;0;0;0;32048,77;361643,128;0;NULL
92490;8;20230605;100;294;49;331;0;0;0;0;0;32048,77;361643,128;0;9996
174883;8;20230606;100;294;49;331;0;0;0;0;0;32048,77;361643,128;0;92490
257276;8;20230607;100;294;49;331;0;0;0;0;0;32048,77;361643,128;0;174883
339669;8;20230608;100;294;49;331;0;0;0;0;0;32048,77;361643,128;0;257276
422062;8;20230615;100;294;49;331;0;0;0;0;0;32048,77;361643,128;0;339669
504455;8;20230616;100;294;49;331;0;0;0;0;0;32048,77;361643,128;0;422062
586848;8;20230617;100;294;49;331;0;0;0;0;0;32048,77;361643,128;0;504455
669241;8;20230618;100;294;49;331;0;0;0;0;0;32048,77;361643,128;0;586848
751633;8;20230619;100;294;49;331;0;0;0;0;0;0;0;0;669241
1381406;8;20231127;100;294;49;331;0;0;0;0;0;30723,02;346683,1661;0;751633
1564003;8;20240206;100;294;49;331;0;0;0;0;0;30967,71;349444,2848;0;1381406
1788481;8;20240330;100;294;49;331;0;0;0;0;0;30313,57;342062,8709;0;1564003
1893701;8;20240512;100;294;49;331;0;0;0;174,06;1964,11915;29815,42;336441,6716;0;1788481
9997;8;20230604;101;294;49;331;0;0;0;0;0;32048,77;361643,128;0;NULL
92491;8;20230605;101;294;49;331;0;0;0;0;0;32048,77;361643,128;0;9997
174884;8;20230606;101;294;49;331;0;0;0;0;0;32048,77;361643,128;0;92491
257277;8;20230607;101;294;49;331;0;0;0;0;0;32048,77;361643,128;0;174884
339670;8;20230608;101;294;49;331;0;0;0;0;0;32048,77;361643,128;0;257277
422063;8;20230615;101;294;49;331;0;0;0;0;0;32048,77;361643,128;0;339670
504456;8;20230616;101;294;49;331;0;0;0;0;0;32048,77;361643,128;0;422063
586849;8;20230617;101;294;49;331;0;0;0;0;0;32048,77;361643,128;0;504456
669242;8;20230618;101;294;49;331;0;0;0;0;0;32048,77;361643,128;0;586849
751634;8;20230619;101;294;49;331;0;0;0;0;0;0;0;0;669242
1381407;8;20231127;101;294;49;331;0;0;0;0;0;30723,02;346683,1661;0;751634
1564004;8;20240206;101;294;49;331;0;0;0;0;0;30967,71;349444,2848;0;1381407
1788482;8;20240330;101;294;49;331;0;0;0;0;0;30313,57;342062,8709;0;1564004
1893702;8;20240512;101;294;49;331;0;0;0;174,06;1964,11915;29815,42;336441,6716;0;1788482
9998;8;20230604;104;294;49;377;0;0;0;71,31;804,67274;10932,7;123366,2267;0;NULL
92492;8;20230605;104;294;49;377;0;0;0;71,31;804,67274;10932,7;123366,2267;0;9998
174885;8;20230606;104;294;49;377;0;0;0;71,31;804,67274;10932,7;123366,2267;0;92492
257278;8;20230607;104;294;49;377;0;0;0;71,31;804,67274;10932,7;123366,2267;0;174885
339671;8;20230608;104;294;49;377;0;0;0;71,31;804,67274;10932,7;123366,2267;0;257278
422064;8;20230615;104;294;49;377;0;0;0;71,31;804,67274;10932,7;123366,2267;0;339671
504457;8;20230616;104;294;49;377;0;0;0;71,31;804,67274;10932,7;123366,2267;0;422064
586850;8;20230617;104;294;49;377;0;0;0;71,31;804,67274;10932,7;123366,2267;0;504457
669243;8;20230618;104;294;49;377;0;0;0;71,31;804,67274;10932,7;123366,2267;0;586850
751635;8;20230619;104;294;49;377;0;0;0;0;0;0;0;0;669243
1381408;8;20231127;104;294;49;377;0;0;0;71,31;804,67274;10168,77;114745,926;0;751635
1564005;8;20240206;104;294;49;377;0;0;0;71,31;804,67274;10168,77;114745,926;0;1381408
1788483;8;20240330;104;294;49;377;0;0;0;71,31;804,67274;10168,77;114745,926;0;1564005
1893703;8;20240512;104;294;49;377;0;0;0;71,31;804,67274;10168,77;114745,926;0;1788483
9999;8;20230604;107;294;49;375;0;0;0;0;0;15700,68;177168,8282;0;NULL
92493;8;20230605;107;294;49;375;0;0;0;0;0;15700,68;177168,8282;0;9999
174886;8;20230606;107;294;49;375;0;0;0;0;0;15700,68;177168,8282;0;92493
257279;8;20230607;107;294;49;375;0;0;0;0;0;15700,68;177168,8282;0;174886
339672;8;20230608;107;294;49;375;0;0;0;0;0;15700,68;177168,8282;0;257279
422065;8;20230615;107;294;49;375;0;0;0;0;0;15700,68;177168,8282;0;339672
504458;8;20230616;107;294;49;375;0;0;0;0;0;15700,68;177168,8282;0;422065
586851;8;20230617;107;294;49;375;0;0;0;0;0;15700,68;177168,8282;0;504458
669244;8;20230618;107;294;49;375;0;0;0;0;0;15700,68;177168,8282;0;586851
751636;8;20230619;107;294;49;375;0;0;0;0;0;0;0;0;669244
1381409;8;20231127;107;294;49;374;0;0;0;0;0;15737,43;177583,5207;0;751636
1564006;8;20240206;107;294;49;374;0;0;0;0;0;15993,76;180475,9869;0;1381409
1788484;8;20240330;107;294;49;331;0;0;0;0;0;15017,34;169457,9172;0;1564006
1893704;8;20240512;107;294;49;331;0;0;0;121,2;1367,63898;14716,07;166058,3413;0;1788484
10000;8;20230604;109;294;49;377;0;0;0;0;0;24380,17;275109,4953;0;NULL
92494;8;20230605;109;294;49;377;0;0;0;0;0;24380,17;275109,4953;0;10000
174887;8;20230606;109;294;49;377;0;0;0;0;0;24380,17;275109,4953;0;92494
257280;8;20230607;109;294;49;377;0;0;0;0;0;24380,17;275109,4953;0;174887
339673;8;20230608;109;294;49;377;0;0;0;0;0;24380,17;275109,4953;0;257280
422066;8;20230615;109;294;49;377;0;0;0;0;0;24380,17;275109,4953;0;339673
504459;8;20230616;109;294;49;377;0;0;0;0;0;24380,17;275109,4953;0;422066
586852;8;20230617;109;294;49;377;0;0;0;0;0;24380,17;275109,4953;0;504459
669245;8;20230618;109;294;49;377;0;0;0;0;0;24380,17;275109,4953;0;586852
751637;8;20230619;109;294;49;377;0;0;0;0;0;0;0;0;669245
1381410;8;20231127;109;294;49;377;0;0;0;0;0;24380,17;275109,4953;0;751637
1564007;8;20240206;109;294;49;377;0;0;0;0;0;24380,17;275109,4953;0;1381410
1788485;8;20240330;109;294;49;377;0;0;0;0;0;24380,17;275109,4953;0;1564007
1893705;8;20240512;109;294;49;377;0;0;0;0;0;24380,17;275109,4953;0;1788485
10001;8;20230604;110;294;49;331;0;0;0;0;0;10109,08;114072,3751;0;NULL
92495;8;20230605;110;294;49;331;0;0;0;0;0;10109,08;114072,3751;0;10001
174888;8;20230606;110;294;49;331;0;0;0;0;0;10109,08;114072,3751;0;92495
257281;8;20230607;110;294;49;331;0;0;0;0;0;10109,08;114072,3751;0;174888
339674;8;20230608;110;294;49;331;0;0;0;0;0;10109,08;114072,3751;0;257281
422067;8;20230615;110;294;49;331;0;0;0;0;0;10109,08;114072,3751;0;339674
504460;8;20230616;110;294;49;331;0;0;0;0;0;10109,08;114072,3751;0;422067
586853;8;20230617;110;294;49;331;0;0;0;0;0;10109,08;114072,3751;0;504460
669246;8;20230618;110;294;49;331;0;0;0;0;0;10109,08;114072,3751;0;586853
751638;8;20230619;110;294;49;331;0;0;0;0;0;0;0;0;669246
1381411;8;20231127;110;294;49;331;0;0;0;0;0;10071,25;113645,4957;0;751638
1564008;8;20240206;110;294;49;331;0;0;0;0;0;10433,36;117731,5992;0;1381411
1788486;8;20240330;110;294;49;331;0;0;0;0;0;10177,64;114846,0164;0;1564008
1893706;8;20240512;110;294;49;331;0;0;0;82,4;929,81396;9970,38;112507,2635;0;1788486
10002;8;20230604;111;294;49;331;0;0;0;0;0;10109,08;114072,3751;0;NULL
92496;8;20230605;111;294;49;331;0;0;0;0;0;10109,08;114072,3751;0;10002
174889;8;20230606;111;294;49;331;0;0;0;0;0;10109,08;114072,3751;0;92496
257282;8;20230607;111;294;49;331;0;0;0;0;0;10109,08;114072,3751;0;174889
339675;8;20230608;111;294;49;331;0;0;0;0;0;10109,08;114072,3751;0;257282
422068;8;20230615;111;294;49;331;0;0;0;0;0;10109,08;114072,3751;0;339675
504461;8;20230616;111;294;49;331;0;0;0;0;0;10109,08;114072,3751;0;422068
586854;8;20230617;111;294;49;331;0;0;0;0;0;10109,08;114072,3751;0;504461
669247;8;20230618;111;294;49;331;0;0;0;0;0;10109,08;114072,3751;0;586854
751639;8;20230619;111;294;49;331;0;0;0;0;0;0;0;0;669247
1381412;8;20231127;111;294;49;331;0;0;0;0;0;10071,25;113645,4957;0;751639
1564009;8;20240206;111;294;49;331;0;0;0;0;0;10433,36;117731,5992;0;1381412
1788487;8;20240330;111;294;49;331;0;0;0;0;0;10177,64;114846,0164;0;1564009
1893707;8;20240512;111;294;49;331;0;0;0;82,4;929,81396;9970,38;112507,2635;0;1788487
10003;8;20230604;112;294;49;331;0;0;0;0;0;40647,25;458669,6661;0;NULL
92497;8;20230605;112;294;49;331;0;0;0;0;0;40647,25;458669,6661;0;10003
174890;8;20230606;112;294;49;331;0;0;0;0;0;40647,25;458669,6661;0;92497
257283;8;20230607;112;294;49;331;0;0;0;0;0;40647,25;458669,6661;0;174890
339676;8;20230608;112;294;49;331;0;0;0;0;0;40647,25;458669,6661;0;257283
422069;8;20230615;112;294;49;331;0;0;0;0;0;40647,25;458669,6661;0;339676
504462;8;20230616;112;294;49;331;0;0;0;0;0;40647,25;458669,6661;0;422069
586855;8;20230617;112;294;49;331;0;0;0;0;0;40647,25;458669,6661;0;504462
669248;8;20230618;112;294;49;331;0;0;0;0;0;40647,25;458669,6661;0;586855
751640;8;20230619;112;294;49;331;0;0;0;0;0;0;0;0;669248
1381413;8;20231127;112;294;49;331;0;0;0;0;0;40894,41;461458,6566;0;751640
1564010;8;20240206;112;294;49;331;0;0;0;0;0;42179,35;475958,1123;0;1381413
1788488;8;20240330;112;294;49;331;0;0;0;0;0;40386,57;455728,1139;0;1564010
1893708;8;20240512;112;294;49;373;0;0;0;264,49;2984,54483;40386,57;455728,1139;0;1788488
10004;8;20230604;113;294;49;378;0;0;0;0;0;10717,37;120936,4107;0;NULL
92498;8;20230605;113;294;49;378;0;0;0;0;0;10717,37;120936,4107;0;10004
174891;8;20230606;113;294;49;378;0;0;0;0;0;10717,37;120936,4107;0;92498
257284;8;20230607;113;294;49;378;0;0;0;0;0;10717,37;120936,4107;0;174891
339677;8;20230608;113;294;49;378;0;0;0;0;0;10717,37;120936,4107;0;257284
422070;8;20230615;113;294;49;378;0;0;0;0;0;10717,37;120936,4107;0;339677
504463;8;20230616;113;294;49;378;0;0;0;0;0;10717,37;120936,4107;0;422070
586856;8;20230617;113;294;49;378;0;0;0;0;0;10717,37;120936,4107;0;504463
669249;8;20230618;113;294;49;378;0;0;0;0;0;10717,37;120936,4107;0;586856
751641;8;20230619;113;294;49;378;0;0;0;0;0;0;0;0;669249
1381414;8;20231127;113;294;49;378;0;0;0;0;0;10717,37;120936,4107;0;751641
1564011;8;20240206;113;294;49;378;0;0;0;0;0;10717,37;120936,4107;0;1381414
1788489;8;20240330;113;294;49;378;0;0;0;0;0;10717,37;120936,4107;0;1564011
1893709;8;20240512;113;294;49;378;0;0;0;0;0;10717,37;120936,4107;0;1788489
10005;8;20230604;114;294;49;378;0;0;0;0;0;10717,37;120936,4107;0;NULL
92499;8;20230605;114;294;49;378;0;0;0;0;0;10717,37;120936,4107;0;10005
174892;8;20230606;114;294;49;378;0;0;0;0;0;10717,37;120936,4107;0;92499
257285;8;20230607;114;294;49;378;0;0;0;0;0;10717,37;120936,4107;0;174892
339678;8;20230608;114;294;49;378;0;0;0;0;0;10717,37;120936,4107;0;257285
422071;8;20230615;114;294;49;378;0;0;0;0;0;10717,37;120936,4107;0;339678
504464;8;20230616;114;294;49;378;0;0;0;0;0;10717,37;120936,4107;0;422071
586857;8;20230617;114;294;49;378;0;0;0;0;0;10717,37;120936,4107;0;504464
669250;8;20230618;114;294;49;378;0;0;0;0;0;10717,37;120936,4107;0;586857
751642;8;20230619;114;294;49;378;0;0;0;0;0;0;0;0;669250
1381415;8;20231127;114;294;49;378;0;0;0;0;0;10717,37;120936,4107;0;751642
1564012;8;20240206;114;294;49;378;0;0;0;0;0;10717,37;120936,4107;0;1381415
1788490;8;20240330;114;294;49;378;0;0;0;0;0;10717,37;120936,4107;0;1564012
1893710;8;20240512;114;294;49;378;0;0;0;0;0;10717,37;120936,4107;0;1788490
10006;8;20230604;115;294;49;377;0;0;0;95,72;1080,11884;10358,52;116887,0935;0;NULL
92500;8;20230605;115;294;49;377;0;0;0;95,72;1080,11884;10358,52;116887,0935;0;10006
174893;8;20230606;115;294;49;377;0;0;0;95,72;1080,11884;10358,52;116887,0935;0;92500
257286;8;20230607;115;294;49;377;0;0;0;95,72;1080,11884;10358,52;116887,0935;0;174893
339679;8;20230608;115;294;49;377;0;0;0;95,72;1080,11884;10358,52;116887,0935;0;257286
422072;8;20230615;115;294;49;377;0;0;0;95,72;1080,11884;10358,52;116887,0935;0;339679
504465;8;20230616;115;294;49;377;0;0;0;95,72;1080,11884;10358,52;116887,0935;0;422072
586858;8;20230617;115;294;49;377;0;0;0;95,72;1080,11884;10358,52;116887,0935;0;504465
669251;8;20230618;115;294;49;377;0;0;0;95,72;1080,11884;10358,52;116887,0935;0;586858
751643;8;20230619;115;294;49;377;0;0;0;0;0;0;0;0;669251
1381416;8;20231127;115;294;49;377;0;0;0;95,72;1080,11884;8997,45;101528,5754;0;751643
1564013;8;20240206;115;294;49;377;0;0;0;95,72;1080,11884;8997,45;101528,5754;0;1381416
1788491;8;20240330;115;294;49;377;0;0;0;95,72;1080,11884;8844,68;99804,69582;0;1564013
1893711;8;20240512;115;294;49;377;0;0;0;95,72;1080,11884;8844,68;99804,69582;0;1788491
10007;8;20230604;116;294;49;377;0;0;0;95,72;1080,11884;10358,52;116887,0935;0;NULL
92501;8;20230605;116;294;49;377;0;0;0;95,72;1080,11884;10358,52;116887,0935;0;10007
174894;8;20230606;116;294;49;377;0;0;0;95,72;1080,11884;10358,52;116887,0935;0;92501
257287;8;20230607;116;294;49;377;0;0;0;95,72;1080,11884;10358,52;116887,0935;0;174894
339680;8;20230608;116;294;49;377;0;0;0;95,72;1080,11884;10358,52;116887,0935;0;257287
422073;8;20230615;116;294;49;377;0;0;0;95,72;1080,11884;10358,52;116887,0935;0;339680
504466;8;20230616;116;294;49;377;0;0;0;95,72;1080,11884;10358,52;116887,0935;0;422073
586859;8;20230617;116;294;49;377;0;0;0;95,72;1080,11884;10358,52;116887,0935;0;504466
669252;8;20230618;116;294;49;377;0;0;0;95,72;1080,11884;10358,52;116887,0935;0;586859
751644;8;20230619;116;294;49;377;0;0;0;0;0;0;0;0;669252
1381417;8;20231127;116;294;49;377;0;0;0;95,72;1080,11884;8997,45;101528,5754;0;751644
1564014;8;20240206;116;294;49;377;0;0;0;95,72;1080,11884;8997,45;101528,5754;0;1381417
1788492;8;20240330;116;294;49;377;0;0;0;95,72;1080,11884;8844,68;99804,69582;0;1564014
1893712;8;20240512;116;294;49;377;0;0;0;95,72;1080,11884;8844,68;99804,69582;0;1788492
10008;8;20230604;117;294;49;378;0;0;0;0;0;31239,46;352510,7526;0;NULL
92502;8;20230605;117;294;49;378;0;0;0;0;0;31239,46;352510,7526;0;10008
174895;8;20230606;117;294;49;378;0;0;0;0;0;31239,46;352510,7526;0;92502
257288;8;20230607;117;294;49;378;0;0;0;0;0;31239,46;352510,7526;0;174895
339681;8;20230608;117;294;49;378;0;0;0;0;0;31239,46;352510,7526;0;257288
422074;8;20230615;117;294;49;378;0;0;0;0;0;31239,46;352510,7526;0;339681
504467;8;20230616;117;294;49;378;0;0;0;0;0;31239,46;352510,7526;0;422074
586860;8;20230617;117;294;49;378;0;0;0;0;0;31239,46;352510,7526;0;504467
669253;8;20230618;117;294;49;378;0;0;0;0;0;31239,46;352510,7526;0;586860
751645;8;20230619;117;294;49;378;0;0;0;0;0;0;0;0;669253
1381418;8;20231127;117;294;49;378;0;0;0;0;0;31239,46;352510,7526;0;751645
1564015;8;20240206;117;294;49;378;0;0;0;0;0;31239,46;352510,7526;0;1381418
1788493;8;20240330;117;294;49;378;0;0;0;0;0;31239,46;352510,7526;0;1564015
1893713;8;20240512;117;294;49;378;0;0;0;0;0;31239,46;352510,7526;0;1788493
10009;8;20230604;118;294;49;331;0;0;0;0;0;2653,37;29941,02509;0;NULL
92503;8;20230605;118;294;49;331;0;0;0;0;0;2653,37;29941,02509;0;10009
174896;8;20230606;118;294;49;331;0;0;0;0;0;2653,37;29941,02509;0;92503
257289;8;20230607;118;294;49;331;0;0;0;0;0;2653,37;29941,02509;0;174896
339682;8;20230608;118;294;49;331;0;0;0;0;0;2653,37;29941,02509;0;257289
422075;8;20230615;118;294;49;331;0;0;0;0;0;2653,37;29941,02509;0;339682
504468;8;20230616;118;294;49;331;0;0;0;0;0;2653,37;29941,02509;0;422075
586861;8;20230617;118;294;49;331;0;0;0;0;0;2653,37;29941,02509;0;504468
669254;8;20230618;118;294;49;331;0;0;0;0;0;2653,37;29941,02509;0;586861
751646;8;20230619;118;294;49;331;0;0;0;0;0;0;0;0;669254
1564016;8;20240206;118;294;49;340;0;0;0;0;0;0;0;0;751646
10010;8;20230604;121;294;49;331;0;0;0;0;0;15563,7;175623,1254;0;NULL
92504;8;20230605;121;294;49;331;0;0;0;0;0;15563,7;175623,1254;0;10010
174897;8;20230606;121;294;49;331;0;0;0;0;0;15563,7;175623,1254;0;92504
257290;8;20230607;121;294;49;331;0;0;0;0;0;15563,7;175623,1254;0;174897
339683;8;20230608;121;294;49;331;0;0;0;0;0;15563,7;175623,1254;0;257290
422076;8;20230615;121;294;49;331;0;0;0;0;0;15563,7;175623,1254;0;339683
504469;8;20230616;121;294;49;331;0;0;0;0;0;15563,7;175623,1254;0;422076
586862;8;20230617;121;294;49;331;0;0;0;0;0;15563,7;175623,1254;0;504469
669255;8;20230618;121;294;49;331;0;0;0;0;0;15563,7;175623,1254;0;586862
751647;8;20230619;121;294;49;331;0;0;0;0;0;0;0;0;669255
10011;8;20230604;124;294;49;331;0;0;0;0;0;19588,79;221042,8447;0;NULL
92505;8;20230605;124;294;49;331;0;0;0;0;0;19588,79;221042,8447;0;10011
174898;8;20230606;124;294;49;331;0;0;0;0;0;19588,79;221042,8447;0;92505
257291;8;20230607;124;294;49;331;0;0;0;0;0;19588,79;221042,8447;0;174898
339684;8;20230608;124;294;49;331;0;0;0;0;0;19588,79;221042,8447;0;257291
422077;8;20230615;124;294;49;331;0;0;0;0;0;19588,79;221042,8447;0;339684
504470;8;20230616;124;294;49;331;0;0;0;0;0;19588,79;221042,8447;0;422077
586863;8;20230617;124;294;49;331;0;0;0;0;0;19588,79;221042,8447;0;504470
669256;8;20230618;124;294;49;331;0;0;0;0;0;19588,79;221042,8447;0;586863
751648;8;20230619;124;294;49;331;0;0;0;0;0;0;0;0;669256
1381419;8;20231127;124;294;49;331;0;0;0;0;0;19767,04;223054,2444;0;751648
1564017;8;20240206;124;294;49;331;0;0;0;0;0;19658,81;221832,9609;0;1381419
1788494;8;20240330;124;294;49;331;0;0;0;0;0;19918,75;224766,1628;0;1564017
1893714;8;20240512;124;294;49;331;0;0;0;130,33;1470,66327;19586,3;221014,7472;0;1788494
10012;8;20230604;125;294;49;331;0;0;0;0;0;19588,79;221042,8447;0;NULL
92506;8;20230605;125;294;49;331;0;0;0;0;0;19588,79;221042,8447;0;10012
174899;8;20230606;125;294;49;331;0;0;0;0;0;19588,79;221042,8447;0;92506
257292;8;20230607;125;294;49;331;0;0;0;0;0;19588,79;221042,8447;0;174899
339685;8;20230608;125;294;49;331;0;0;0;0;0;19588,79;221042,8447;0;257292
422078;8;20230615;125;294;49;331;0;0;0;0;0;19588,79;221042,8447;0;339685
504471;8;20230616;125;294;49;331;0;0;0;0;0;19588,79;221042,8447;0;422078
586864;8;20230617;125;294;49;331;0;0;0;0;0;19588,79;221042,8447;0;504471
669257;8;20230618;125;294;49;331;0;0;0;0;0;19588,79;221042,8447;0;586864
751649;8;20230619;125;294;49;331;0;0;0;0;0;0;0;0;669257
1381420;8;20231127;125;294;49;331;0;0;0;0;0;19767,04;223054,2444;0;751649
1564018;8;20240206;125;294;49;331;0;0;0;0;0;19658,81;221832,9609;0;1381420
1788495;8;20240330;125;294;49;331;0;0;0;0;0;19918,75;224766,1628;0;1564018
1893715;8;20240512;125;294;49;331;0;0;0;130,33;1470,66327;19586,3;221014,7472;0;1788495
10013;8;20230604;131;294;49;378;0;0;0;0;0;15496,98;174870,2469;0;NULL
92507;8;20230605;131;294;49;378;0;0;0;0;0;15496,98;174870,2469;0;10013
174900;8;20230606;131;294;49;378;0;0;0;0;0;15496,98;174870,2469;0;92507
257293;8;20230607;131;294;49;378;0;0;0;0;0;15496,98;174870,2469;0;174900
339686;8;20230608;131;294;49;378;0;0;0;0;0;15496,98;174870,2469;0;257293
422079;8;20230615;131;294;49;378;0;0;0;0;0;15496,98;174870,2469;0;339686
504472;8;20230616;131;294;49;378;0;0;0;0;0;15496,98;174870,2469;0;422079
586865;8;20230617;131;294;49;378;0;0;0;0;0;15496,98;174870,2469;0;504472
669258;8;20230618;131;294;49;378;0;0;0;0;0;15496,98;174870,2469;0;586865
751650;8;20230619;131;294;49;378;0;0;0;0;0;0;0;0;669258
1381421;8;20231127;131;294;49;378;0;0;0;0;0;15496,98;174870,2469;0;751650
1564019;8;20240206;131;294;49;378;0;0;0;0;0;15496,98;174870,2469;0;1381421
1788496;8;20240330;131;294;49;378;0;0;0;0;0;15496,98;174870,2469;0;1564019
1893716;8;20240512;131;294;49;378;0;0;0;0;0;15496,98;174870,2469;0;1788496
10014;8;20230604;134;294;49;331;0;0;0;0;0;13480,77;152119,0308;0;NULL
92508;8;20230605;134;294;49;331;0;0;0;0;0;13480,77;152119,0308;0;10014
174901;8;20230606;134;294;49;331;0;0;0;0;0;13480,77;152119,0308;0;92508
257294;8;20230607;134;294;49;331;0;0;0;0;0;13480,77;152119,0308;0;174901
339687;8;20230608;134;294;49;331;0;0;0;0;0;13480,77;152119,0308;0;257294
422080;8;20230615;134;294;49;331;0;0;0;0;0;13480,77;152119,0308;0;339687
504473;8;20230616;134;294;49;331;0;0;0;0;0;13480,77;152119,0308;0;422080
586866;8;20230617;134;294;49;331;0;0;0;0;0;13480,77;152119,0308;0;504473
669259;8;20230618;134;294;49;331;0;0;0;0;0;13480,77;152119,0308;0;586866
751651;8;20230619;134;294;49;331;0;0;0;0;0;0;0;0;669259
1381422;8;20231127;134;294;49;331;0;0;0;0;0;12907,03;145644,8626;0;751651
1564020;8;20240206;134;294;49;331;0;0;0;0;0;57,23;645,7919;0;1381422
1788497;8;20240330;134;294;49;331;0;0;0;0;0;12675,2;143028,8581;0;1564020
1893717;8;20240512;134;294;49;331;0;0;0;93;1049,42595;12401,03;139935,0827;0;1788497
10015;8;20230604;135;294;49;331;0;0;0;0;0;13480,77;152119,0308;0;NULL
92509;8;20230605;135;294;49;331;0;0;0;0;0;13480,77;152119,0308;0;10015
174902;8;20230606;135;294;49;331;0;0;0;0;0;13480,77;152119,0308;0;92509
