night_id,resident_id,resident_profile,date,period,datetime,hour,alarm_type,triggered_by,alarm_duration_s,silenced_within_30s,response_min,awoke_resident
13,2,night_waker,2026-01-13,Baseline,2026-01-14 03:31:00,3,false_positive,blanket_adjustment,18,1,4.1,1
13,3,restless_1,2026-01-13,Baseline,2026-01-14 01:05:00,1,false_positive,turning_in_bed,6,1,2.3,0
13,3,restless_1,2026-01-13,Baseline,2026-01-14 05:21:00,5,false_positive,drinking_water,19,1,4.4,0
14,2,night_waker,2026-01-14,Baseline,2026-01-15 03:11:00,3,actual,actual_bed_exit,590,0,5.4,1
14,4,restless_2,2026-01-14,Baseline,2026-01-14 23:53:00,23,actual,actual_bed_exit,596,0,7.6,1
14,4,restless_2,2026-01-14,Baseline,2026-01-15 03:17:00,3,false_positive,drinking_water,24,1,4.0,1
14,2,night_waker,2026-01-14,Baseline,2026-01-15 01:35:00,1,false_positive,turning_in_bed,12,1,1.9,0
14,3,restless_1,2026-01-14,Baseline,2026-01-14 22:10:00,22,false_positive,scratching,25,1,2.0,1
14,4,restless_2,2026-01-14,Baseline,2026-01-15 03:14:00,3,false_positive,turning_in_bed,29,1,4.0,0
14,4,restless_2,2026-01-14,Baseline,2026-01-15 04:34:00,4,false_positive,turning_in_bed,21,1,2.9,1
14,4,restless_2,2026-01-14,Baseline,2026-01-14 23:14:00,23,false_positive,turning_in_bed,15,1,1.6,1
14,4,restless_2,2026-01-14,Baseline,2026-01-15 00:24:00,0,false_positive,staff_passing,19,1,2.7,0
14,4,restless_2,2026-01-14,Baseline,2026-01-15 02:45:00,2,false_positive,turning_in_bed,9,1,2.8,0
14,2,night_waker,2026-01-14,Baseline,2026-01-14 23:33:00,23,false_positive,drinking_water,17,1,1.8,0
14,3,restless_1,2026-01-14,Baseline,2026-01-15 03:30:00,3,false_positive,turning_in_bed,17,1,2.5,0
14,4,restless_2,2026-01-14,Baseline,2026-01-15 02:59:00,2,false_positive,turning_in_bed,14,1,2.4,1
15,2,night_waker,2026-01-15,Baseline,2026-01-16 02:22:00,2,actual,actual_bed_exit,234,0,3.7,0
15,4,restless_2,2026-01-15,Baseline,2026-01-16 00:59:00,0,false_positive,turning_in_bed,20,1,3.2,0
15,2,night_waker,2026-01-15,Baseline,2026-01-16 00:35:00,0,false_positive,turning_in_bed,18,1,2.5,0
15,2,night_waker,2026-01-15,Baseline,2026-01-16 03:06:00,3,false_positive,drinking_water,18,1,2.7,0
15,3,restless_1,2026-01-15,Baseline,2026-01-16 01:26:00,1,false_positive,staff_passing,15,1,3.8,1
15,4,restless_2,2026-01-15,Baseline,2026-01-16 02:12:00,2,false_positive,turning_in_bed,5,1,1.8,1
15,3,restless_1,2026-01-15,Baseline,2026-01-16 03:34:00,3,false_positive,staff_passing,11,1,3.3,1
15,2,night_waker,2026-01-15,Baseline,2026-01-16 00:33:00,0,false_positive,turning_in_bed,13,1,3.6,1
15,3,restless_1,2026-01-15,Baseline,2026-01-16 00:20:00,0,false_positive,drinking_water,28,1,1.5,0
15,4,restless_2,2026-01-15,Baseline,2026-01-16 02:47:00,2,false_positive,scratching,11,1,3.9,0
15,4,restless_2,2026-01-15,Baseline,2026-01-16 04:33:00,4,false_positive,drinking_water,14,1,2.6,0
15,4,restless_2,2026-01-15,Baseline,2026-01-16 03:04:00,3,false_positive,drinking_water,23,1,2.8,1
15,4,restless_2,2026-01-15,Baseline,2026-01-15 22:44:00,22,false_positive,turning_in_bed,25,1,1.4,0
15,3,restless_1,2026-01-15,Baseline,2026-01-16 01:35:00,1,false_positive,drinking_water,13,1,3.7,1
15,2,night_waker,2026-01-15,Baseline,2026-01-15 23:29:00,23,false_positive,turning_in_bed,25,1,1.2,1
15,4,restless_2,2026-01-15,Baseline,2026-01-15 22:07:00,22,false_positive,drinking_water,24,1,3.2,0
15,4,restless_2,2026-01-15,Baseline,2026-01-15 23:13:00,23,false_positive,turning_in_bed,6,1,4.4,1
15,2,night_waker,2026-01-15,Baseline,2026-01-16 04:26:00,4,false_positive,turning_in_bed,29,1,3.1,1
16,2,night_waker,2026-01-16,Baseline,2026-01-17 01:24:00,1,actual,actual_bed_exit,198,0,4.4,1
16,2,night_waker,2026-01-16,Baseline,2026-01-17 02:48:00,2,actual,actual_bed_exit,429,0,4.4,1
16,4,restless_2,2026-01-16,Baseline,2026-01-17 04:40:00,4,actual,actual_bed_exit,381,0,6.2,1
16,3,restless_1,2026-01-16,Baseline,2026-01-17 05:22:00,5,false_positive,blanket_adjustment,21,1,1.6,1
16,1,still,2026-01-16,Baseline,2026-01-17 05:17:00,5,false_positive,scratching,7,1,3.4,0
16,2,night_waker,2026-01-16,Baseline,2026-01-17 04:43:00,4,false_positive,drinking_water,23,1,2.9,1
16,3,restless_1,2026-01-16,Baseline,2026-01-17 01:28:00,1,false_positive,turning_in_bed,7,1,3.0,1
16,3,restless_1,2026-01-16,Baseline,2026-01-17 01:07:00,1,false_positive,turning_in_bed,11,1,3.5,1
16,4,restless_2,2026-01-16,Baseline,2026-01-16 22:42:00,22,false_positive,drinking_water,12,1,3.6,1
16,3,restless_1,2026-01-16,Baseline,2026-01-17 02:08:00,2,false_positive,blanket_adjustment,18,1,1.0,1
16,3,restless_1,2026-01-16,Baseline,2026-01-16 22:33:00,22,false_positive,blanket_adjustment,23,1,3.4,1
16,3,restless_1,2026-01-16,Baseline,2026-01-17 03:57:00,3,false_positive,drinking_water,14,1,2.6,1
16,3,restless_1,2026-01-16,Baseline,2026-01-17 03:20:00,3,false_positive,blanket_adjustment,5,1,1.6,0
16,3,restless_1,2026-01-16,Baseline,2026-01-16 23:16:00,23,false_positive,turning_in_bed,19,1,2.7,1
16,3,restless_1,2026-01-16,Baseline,2026-01-16 22:03:00,22,false_positive,blanket_adjustment,6,1,2.7,1
16,3,restless_1,2026-01-16,Baseline,2026-01-17 02:45:00,2,false_positive,turning_in_bed,8,1,3.4,1
16,4,restless_2,2026-01-16,Baseline,2026-01-17 05:18:00,5,false_positive,turning_in_bed,16,1,1.5,0
17,4,restless_2,2026-01-17,Baseline,2026-01-18 03:59:00,3,actual,actual_bed_exit,263,0,3.9,1
17,4,restless_2,2026-01-17,Baseline,2026-01-18 01:46:00,1,false_positive,turning_in_bed,25,1,2.3,1
17,3,restless_1,2026-01-17,Baseline,2026-01-18 02:49:00,2,false_positive,turning_in_bed,9,1,3.5,1
17,4,restless_2,2026-01-17,Baseline,2026-01-18 02:50:00,2,false_positive,blanket_adjustment,28,1,1.9,1
17,2,night_waker,2026-01-17,Baseline,2026-01-18 03:48:00,3,false_positive,scratching,15,1,4.3,1
17,4,restless_2,2026-01-17,Baseline,2026-01-18 02:34:00,2,false_positive,turning_in_bed,15,1,3.6,1
17,2,night_waker,2026-01-17,Baseline,2026-01-17 23:30:00,23,false_positive,blanket_adjustment,28,1,2.7,0
17,1,still,2026-01-17,Baseline,2026-01-18 00:06:00,0,false_positive,turning_in_bed,11,1,4.2,0
17,3,restless_1,2026-01-17,Baseline,2026-01-18 00:12:00,0,false_positive,scratching,11,1,1.5,1
17,3,restless_1,2026-01-17,Baseline,2026-01-17 22:20:00,22,false_positive,blanket_adjustment,18,1,2.4,0
17,4,restless_2,2026-01-17,Baseline,2026-01-18 04:19:00,4,false_positive,turning_in_bed,8,1,4.1,0
17,4,restless_2,2026-01-17,Baseline,2026-01-18 03:36:00,3,false_positive,scratching,29,1,1.9,1
17,3,restless_1,2026-01-17,Baseline,2026-01-17 23:24:00,23,false_positive,blanket_adjustment,28,1,4.4,0
17,3,restless_1,2026-01-17,Baseline,2026-01-17 22:56:00,22,false_positive,blanket_adjustment,26,1,3.0,1
17,4,restless_2,2026-01-17,Baseline,2026-01-17 23:40:00,23,false_positive,scratching,24,1,2.9,1
18,2,night_waker,2026-01-18,Baseline,2026-01-19 00:15:00,0,actual,actual_bed_exit,317,0,6.3,1
18,2,night_waker,2026-01-18,Baseline,2026-01-18 23:59:00,23,actual,actual_bed_exit,290,0,7.9,1
18,4,restless_2,2026-01-18,Baseline,2026-01-19 01:25:00,1,false_positive,turning_in_bed,13,1,3.6,1
18,4,restless_2,2026-01-18,Baseline,2026-01-18 23:27:00,23,false_positive,scratching,11,1,4.3,1
18,3,restless_1,2026-01-18,Baseline,2026-01-19 03:55:00,3,false_positive,blanket_adjustment,16,1,4.2,1
18,4,restless_2,2026-01-18,Baseline,2026-01-19 01:24:00,1,false_positive,turning_in_bed,14,1,1.3,1
18,2,night_waker,2026-01-18,Baseline,2026-01-18 23:59:00,23,false_positive,turning_in_bed,24,1,3.0,1
18,4,restless_2,2026-01-18,Baseline,2026-01-19 03:39:00,3,false_positive,drinking_water,18,1,2.6,1
18,3,restless_1,2026-01-18,Baseline,2026-01-18 23:26:00,23,false_positive,blanket_adjustment,11,1,4.4,0
18,4,restless_2,2026-01-18,Baseline,2026-01-18 23:59:00,23,false_positive,turning_in_bed,25,1,2.1,1
18,2,night_waker,2026-01-18,Baseline,2026-01-19 04:10:00,4,false_positive,scratching,17,1,4.4,1
18,4,restless_2,2026-01-18,Baseline,2026-01-19 05:03:00,5,false_positive,blanket_adjustment,29,1,4.4,1
18,2,night_waker,2026-01-18,Baseline,2026-01-18 23:03:00,23,false_positive,blanket_adjustment,22,1,4.1,0
18,4,restless_2,2026-01-18,Baseline,2026-01-19 02:51:00,2,false_positive,turning_in_bed,27,1,1.4,1
19,2,night_waker,2026-01-19,Baseline,2026-01-19 23:32:00,23,actual,actual_bed_exit,235,0,3.7,1
19,3,restless_1,2026-01-19,Baseline,2026-01-20 01:56:00,1,actual,actual_bed_exit,329,0,5.9,1
19,4,restless_2,2026-01-19,Baseline,2026-01-20 03:26:00,3,actual,actual_bed_exit,424,0,3.6,1
19,3,restless_1,2026-01-19,Baseline,2026-01-20 01:27:00,1,actual,actual_bed_exit,447,0,3.8,1
19,2,night_waker,2026-01-19,Baseline,2026-01-20 05:02:00,5,false_positive,turning_in_bed,22,1,2.8,0
19,3,restless_1,2026-01-19,Baseline,2026-01-19 23:45:00,23,false_positive,turning_in_bed,23,1,4.2,0
19,4,restless_2,2026-01-19,Baseline,2026-01-20 03:50:00,3,false_positive,turning_in_bed,27,1,3.3,1
19,3,restless_1,2026-01-19,Baseline,2026-01-19 23:35:00,23,false_positive,drinking_water,14,1,1.5,1
19,1,still,2026-01-19,Baseline,2026-01-20 03:39:00,3,false_positive,drinking_water,23,1,4.2,0
19,4,restless_2,2026-01-19,Baseline,2026-01-20 03:41:00,3,false_positive,turning_in_bed,22,1,3.9,1
19,4,restless_2,2026-01-19,Baseline,2026-01-20 02:56:00,2,false_positive,blanket_adjustment,12,1,4.1,0
19,2,night_waker,2026-01-19,Baseline,2026-01-20 02:29:00,2,false_positive,drinking_water,6,1,3.0,0
19,3,restless_1,2026-01-19,Baseline,2026-01-20 03:13:00,3,false_positive,turning_in_bed,23,1,1.2,1
19,3,restless_1,2026-01-19,Baseline,2026-01-20 03:40:00,3,false_positive,blanket_adjustment,29,1,3.2,1
19,3,restless_1,2026-01-19,Baseline,2026-01-20 03:10:00,3,false_positive,turning_in_bed,29,1,4.0,1
19,3,restless_1,2026-01-19,Baseline,2026-01-19 22:32:00,22,false_positive,scratching,23,1,2.8,0
19,4,restless_2,2026-01-19,Baseline,2026-01-20 03:07:00,3,false_positive,turning_in_bed,17,1,2.5,0
19,4,restless_2,2026-01-19,Baseline,2026-01-20 01:25:00,1,false_positive,scratching,9,1,1.6,1
19,4,restless_2,2026-01-19,Baseline,2026-01-20 01:54:00,1,false_positive,scratching,17,1,1.4,0
19,4,restless_2,2026-01-19,Baseline,2026-01-20 01:33:00,1,false_positive,blanket_adjustment,16,1,4.4,0
19,1,still,2026-01-19,Baseline,2026-01-20 01:11:00,1,false_positive,scratching,20,1,4.2,0
19,3,restless_1,2026-01-19,Baseline,2026-01-20 01:34:00,1,false_positive,drinking_water,9,1,3.1,0
20,4,restless_2,2026-01-20,Baseline,2026-01-21 01:48:00,1,actual,actual_bed_exit,224,0,5.0,0
20,4,restless_2,2026-01-20,Baseline,2026-01-21 00:48:00,0,actual,actual_bed_exit,416,0,3.6,1
20,3,restless_1,2026-01-20,Baseline,2026-01-21 01:10:00,1,false_positive,scratching,6,1,2.6,1
20,4,restless_2,2026-01-20,Baseline,2026-01-20 23:07:00,23,false_positive,drinking_water,27,1,3.5,1
20,4,restless_2,2026-01-20,Baseline,2026-01-21 00:57:00,0,false_positive,scratching,23,1,4.0,0
20,1,still,2026-01-20,Baseline,2026-01-21 02:19:00,2,false_positive,scratching,22,1,1.4,0
20,2,night_waker,2026-01-20,Baseline,2026-01-21 01:27:00,1,false_positive,drinking_water,18,1,4.2,1
20,3,restless_1,2026-01-20,Baseline,2026-01-21 00:28:00,0,false_positive,blanket_adjustment,21,1,2.3,1
21,4,restless_2,2026-01-21,Baseline,2026-01-22 02:37:00,2,false_positive,turning_in_bed,25,1,4.5,1
21,3,restless_1,2026-01-21,Baseline,2026-01-22 02:54:00,2,false_positive,drinking_water,19,1,1.2,0
21,4,restless_2,2026-01-21,Baseline,2026-01-22 01:56:00,1,false_positive,turning_in_bed,6,1,2.4,1
21,3,restless_1,2026-01-21,Baseline,2026-01-22 01:37:00,1,false_positive,turning_in_bed,24,1,2.6,1
21,4,restless_2,2026-01-21,Baseline,2026-01-22 03:22:00,3,false_positive,scratching,12,1,3.0,0
21,4,restless_2,2026-01-21,Baseline,2026-01-22 02:38:00,2,false_positive,blanket_adjustment,17,1,1.6,1
21,4,restless_2,2026-01-21,Baseline,2026-01-21 22:18:00,22,false_positive,scratching,5,1,3.3,1
21,3,restless_1,2026-01-21,Baseline,2026-01-22 00:48:00,0,false_positive,turning_in_bed,7,1,4.0,1
21,3,restless_1,2026-01-21,Baseline,2026-01-22 03:30:00,3,false_positive,blanket_adjustment,22,1,1.5,1
21,4,restless_2,2026-01-21,Baseline,2026-01-21 22:03:00,22,false_positive,drinking_water,7,1,1.7,1
21,3,restless_1,2026-01-21,Baseline,2026-01-22 01:14:00,1,false_positive,drinking_water,17,1,1.5,1
21,3,restless_1,2026-01-21,Baseline,2026-01-22 00:05:00,0,false_positive,drinking_water,20,1,3.9,1
21,3,restless_1,2026-01-21,Baseline,2026-01-22 00:44:00,0,false_positive,staff_passing,29,1,3.7,1
21,2,night_waker,2026-01-21,Baseline,2026-01-22 01:52:00,1,false_positive,drinking_water,25,1,2.5,0
21,2,night_waker,2026-01-21,Baseline,2026-01-22 00:45:00,0,false_positive,turning_in_bed,21,1,1.8,1
21,3,restless_1,2026-01-21,Baseline,2026-01-22 01:34:00,1,false_positive,turning_in_bed,8,1,3.9,0
21,3,restless_1,2026-01-21,Baseline,2026-01-22 03:21:00,3,false_positive,blanket_adjustment,19,1,3.2,0
21,3,restless_1,2026-01-21,Baseline,2026-01-22 01:35:00,1,false_positive,turning_in_bed,27,1,1.5,1
21,3,restless_1,2026-01-21,Baseline,2026-01-22 02:53:00,2,false_positive,drinking_water,8,1,3.8,0
22,2,night_waker,2026-01-22,Baseline,2026-01-23 02:37:00,2,actual,actual_bed_exit,370,0,5.8,1
22,4,restless_2,2026-01-22,Baseline,2026-01-23 02:50:00,2,actual,actual_bed_exit,397,0,7.3,1
22,4,restless_2,2026-01-22,Baseline,2026-01-23 01:46:00,1,actual,actual_bed_exit,395,0,7.8,1
22,4,restless_2,2026-01-22,Baseline,2026-01-22 23:16:00,23,actual,actual_bed_exit,427,0,4.5,1
22,1,still,2026-01-22,Baseline,2026-01-23 00:46:00,0,false_positive,turning_in_bed,20,1,4.2,0
22,4,restless_2,2026-01-22,Baseline,2026-01-23 01:53:00,1,false_positive,blanket_adjustment,18,1,3.2,1
22,4,restless_2,2026-01-22,Baseline,2026-01-23 03:29:00,3,false_positive,turning_in_bed,28,1,1.0,1
22,3,restless_1,2026-01-22,Baseline,2026-01-23 02:06:00,2,false_positive,scratching,6,1,2.2,1
22,4,restless_2,2026-01-22,Baseline,2026-01-22 22:59:00,22,false_positive,turning_in_bed,21,1,3.7,1
22,3,restless_1,2026-01-22,Baseline,2026-01-23 02:45:00,2,false_positive,turning_in_bed,12,1,3.4,0
22,4,restless_2,2026-01-22,Baseline,2026-01-23 00:12:00,0,false_positive,drinking_water,28,1,1.3,1
22,2,night_waker,2026-01-22,Baseline,2026-01-23 01:54:00,1,false_positive,turning_in_bed,26,1,1.8,1
22,4,restless_2,2026-01-22,Baseline,2026-01-22 23:30:00,23,false_positive,blanket_adjustment,10,1,2.0,1
22,4,restless_2,2026-01-22,Baseline,2026-01-23 04:28:00,4,false_positive,drinking_water,19,1,3.9,1
22,3,restless_1,2026-01-22,Baseline,2026-01-22 23:18:00,23,false_positive,turning_in_bed,21,1,1.4,1
22,3,restless_1,2026-01-22,Baseline,2026-01-23 01:07:00,1,false_positive,drinking_water,18,1,3.2,1
22,3,restless_1,2026-01-22,Baseline,2026-01-23 01:14:00,1,false_positive,turning_in_bed,18,1,2.8,0
22,3,restless_1,2026-01-22,Baseline,2026-01-23 03:13:00,3,false_positive,turning_in_bed,27,1,3.9,1
22,2,night_waker,2026-01-22,Baseline,2026-01-23 00:48:00,0,false_positive,drinking_water,17,1,1.2,0
22,4,restless_2,2026-01-22,Baseline,2026-01-23 02:40:00,2,false_positive,turning_in_bed,13,1,4.3,0
22,2,night_waker,2026-01-22,Baseline,2026-01-23 04:08:00,4,false_positive,scratching,26,1,2.1,1
23,3,restless_1,2026-01-23,Baseline,2026-01-24 01:55:00,1,actual,actual_bed_exit,444,0,3.7,1
23,2,night_waker,2026-01-23,Baseline,2026-01-24 04:23:00,4,actual,actual_bed_exit,485,0,7.8,1
23,2,night_waker,2026-01-23,Baseline,2026-01-24 00:18:00,0,actual,actual_bed_exit,424,0,8.0,0
23,2,night_waker,2026-01-23,Baseline,2026-01-24 01:40:00,1,actual,actual_bed_exit,348,0,3.6,1
23,2,night_waker,2026-01-23,Baseline,2026-01-24 03:06:00,3,actual,actual_bed_exit,488,0,5.1,1
23,4,restless_2,2026-01-23,Baseline,2026-01-24 03:10:00,3,false_positive,turning_in_bed,23,1,3.3,1
23,3,restless_1,2026-01-23,Baseline,2026-01-24 03:07:00,3,false_positive,turning_in_bed,21,1,3.6,0
23,4,restless_2,2026-01-23,Baseline,2026-01-24 02:53:00,2,false_positive,drinking_water,19,1,1.3,0
23,4,restless_2,2026-01-23,Baseline,2026-01-24 02:52:00,2,false_positive,scratching,11,1,3.9,0
23,1,still,2026-01-23,Baseline,2026-01-24 00:35:00,0,false_positive,turning_in_bed,28,1,1.1,1
23,3,restless_1,2026-01-23,Baseline,2026-01-24 00:28:00,0,false_positive,scratching,16,1,4.4,1
23,4,restless_2,2026-01-23,Baseline,2026-01-24 02:46:00,2,false_positive,turning_in_bed,10,1,1.5,1
23,3,restless_1,2026-01-23,Baseline,2026-01-24 02:40:00,2,false_positive,turning_in_bed,8,1,1.9,0
23,3,restless_1,2026-01-23,Baseline,2026-01-24 00:51:00,0,false_positive,scratching,21,1,3.0,1
23,4,restless_2,2026-01-23,Baseline,2026-01-24 02:50:00,2,false_positive,drinking_water,5,1,4.1,1
23,3,restless_1,2026-01-23,Baseline,2026-01-24 03:03:00,3,false_positive,drinking_water,27,1,3.5,1
23,2,night_waker,2026-01-23,Baseline,2026-01-24 02:43:00,2,false_positive,drinking_water,6,1,4.4,1
23,3,restless_1,2026-01-23,Baseline,2026-01-24 03:14:00,3,false_positive,staff_passing,19,1,3.7,0
23,4,restless_2,2026-01-23,Baseline,2026-01-24 02:24:00,2,false_positive,blanket_adjustment,24,1,3.0,0
23,3,restless_1,2026-01-23,Baseline,2026-01-24 03:27:00,3,false_positive,blanket_adjustment,21,1,3.8,1
23,3,restless_1,2026-01-23,Baseline,2026-01-24 00:30:00,0,false_positive,blanket_adjustment,22,1,1.2,0
23,3,restless_1,2026-01-23,Baseline,2026-01-23 22:53:00,22,false_positive,blanket_adjustment,15,1,2.1,1
23,4,restless_2,2026-01-23,Baseline,2026-01-24 00:05:00,0,false_positive,scratching,11,1,3.8,1
23,1,still,2026-01-23,Baseline,2026-01-24 01:29:00,1,false_positive,drinking_water,26,1,2.7,1
23,4,restless_2,2026-01-23,Baseline,2026-01-24 02:49:00,2,false_positive,turning_in_bed,26,1,1.8,1
24,2,night_waker,2026-01-24,Baseline,2026-01-25 02:53:00,2,actual,actual_bed_exit,126,0,3.1,1
24,2,night_waker,2026-01-24,Baseline,2026-01-25 03:16:00,3,actual,actual_bed_exit,580,0,5.6,1
24,2,night_waker,2026-01-24,Baseline,2026-01-25 03:07:00,3,actual,actual_bed_exit,491,0,4.5,1
24,4,restless_2,2026-01-24,Baseline,2026-01-25 01:19:00,1,actual,actual_bed_exit,391,0,6.9,1
24,2,night_waker,2026-01-24,Baseline,2026-01-24 22:36:00,22,actual,actual_bed_exit,300,0,5.8,1
24,2,night_waker,2026-01-24,Baseline,2026-01-24 22:54:00,22,false_positive,scratching,23,1,1.3,1
24,4,restless_2,2026-01-24,Baseline,2026-01-24 22:09:00,22,false_positive,drinking_water,27,1,1.5,1
24,3,restless_1,2026-01-24,Baseline,2026-01-25 04:06:00,4,false_positive,drinking_water,14,1,2.4,1
24,3,restless_1,2026-01-24,Baseline,2026-01-25 04:13:00,4,false_positive,staff_passing,20,1,4.5,0
24,4,restless_2,2026-01-24,Baseline,2026-01-25 02:00:00,2,false_positive,drinking_water,9,1,4.2,0
24,1,still,2026-01-24,Baseline,2026-01-25 01:57:00,1,false_positive,turning_in_bed,28,1,1.5,1
24,4,restless_2,2026-01-24,Baseline,2026-01-25 00:55:00,0,false_positive,drinking_water,19,1,2.8,1
24,4,restless_2,2026-01-24,Baseline,2026-01-25 00:06:00,0,false_positive,drinking_water,26,1,2.4,1
24,3,restless_1,2026-01-24,Baseline,2026-01-25 03:44:00,3,false_positive,scratching,19,1,1.7,0
24,2,night_waker,2026-01-24,Baseline,2026-01-25 03:03:00,3,false_positive,turning_in_bed,12,1,4.1,1
24,1,still,2026-01-24,Baseline,2026-01-24 22:35:00,22,false_positive,scratching,22,1,3.7,1
24,3,restless_1,2026-01-24,Baseline,2026-01-24 23:55:00,23,false_positive,scratching,12,1,4.3,0
24,3,restless_1,2026-01-24,Baseline,2026-01-25 01:59:00,1,false_positive,drinking_water,18,1,1.2,1
24,3,restless_1,2026-01-24,Baseline,2026-01-25 00:02:00,0,false_positive,turning_in_bed,27,1,1.2,0
25,4,restless_2,2026-01-25,Baseline,2026-01-26 04:47:00,4,actual,actual_bed_exit,512,0,3.9,1
25,4,restless_2,2026-01-25,Baseline,2026-01-26 04:38:00,4,actual,actual_bed_exit,225,0,6.8,1
25,2,night_waker,2026-01-25,Baseline,2026-01-25 23:54:00,23,actual,actual_bed_exit,381,0,6.5,0
25,4,restless_2,2026-01-25,Baseline,2026-01-26 03:09:00,3,false_positive,blanket_adjustment,17,1,2.3,1
25,3,restless_1,2026-01-25,Baseline,2026-01-26 02:48:00,2,false_positive,turning_in_bed,17,1,2.8,0
25,4,restless_2,2026-01-25,Baseline,2026-01-26 04:31:00,4,false_positive,scratching,7,1,3.8,0
25,3,restless_1,2026-01-25,Baseline,2026-01-25 23:33:00,23,false_positive,scratching,25,1,1.7,0
25,4,restless_2,2026-01-25,Baseline,2026-01-26 00:48:00,0,false_positive,staff_passing,23,1,3.0,1
25,2,night_waker,2026-01-25,Baseline,2026-01-26 01:31:00,1,false_positive,drinking_water,14,1,4.2,0
25,4,restless_2,2026-01-25,Baseline,2026-01-26 03:32:00,3,false_positive,turning_in_bed,29,1,2.5,0
25,3,restless_1,2026-01-25,Baseline,2026-01-26 02:48:00,2,false_positive,scratching,18,1,2.5,0
25,4,restless_2,2026-01-25,Baseline,2026-01-26 01:34:00,1,false_positive,turning_in_bed,28,1,1.8,1
25,4,restless_2,2026-01-25,Baseline,2026-01-26 03:01:00,3,false_positive,blanket_adjustment,26,1,3.4,1
25,3,restless_1,2026-01-25,Baseline,2026-01-26 00:15:00,0,false_positive,blanket_adjustment,29,1,3.2,0
25,1,still,2026-01-25,Baseline,2026-01-25 23:52:00,23,false_positive,turning_in_bed,12,1,2.2,1
25,3,restless_1,2026-01-25,Baseline,2026-01-26 00:53:00,0,false_positive,blanket_adjustment,11,1,2.2,0
25,2,night_waker,2026-01-25,Baseline,2026-01-26 00:29:00,0,false_positive,blanket_adjustment,14,1,4.3,1
25,2,night_waker,2026-01-25,Baseline,2026-01-26 02:18:00,2,false_positive,blanket_adjustment,24,1,3.1,1
25,4,restless_2,2026-01-25,Baseline,2026-01-26 00:07:00,0,false_positive,scratching,6,1,2.8,0
25,3,restless_1,2026-01-25,Baseline,2026-01-26 05:04:00,5,false_positive,turning_in_bed,9,1,3.0,0
25,4,restless_2,2026-01-25,Baseline,2026-01-26 01:33:00,1,false_positive,turning_in_bed,17,1,1.9,0
25,4,restless_2,2026-01-25,Baseline,2026-01-26 02:38:00,2,false_positive,staff_passing,9,1,4.2,0
25,3,restless_1,2026-01-25,Baseline,2026-01-26 01:34:00,1,false_positive,blanket_adjustment,21,1,1.9,0
25,4,restless_2,2026-01-25,Baseline,2026-01-26 04:32:00,4,false_positive,turning_in_bed,21,1,3.0,1
26,3,restless_1,2026-01-26,Baseline,2026-01-27 01:58:00,1,actual,actual_bed_exit,473,0,7.4,1
26,4,restless_2,2026-01-26,Baseline,2026-01-27 02:27:00,2,false_positive,blanket_adjustment,20,1,2.3,1
26,3,restless_1,2026-01-26,Baseline,2026-01-27 01:08:00,1,false_positive,scratching,25,1,1.7,1
26,1,still,2026-01-26,Baseline,2026-01-27 05:53:00,5,false_positive,turning_in_bed,13,1,4.1,0
26,4,restless_2,2026-01-26,Baseline,2026-01-27 03:58:00,3,false_positive,scratching,23,1,1.0,1
26,3,restless_1,2026-01-26,Baseline,2026-01-27 02:19:00,2,false_positive,blanket_adjustment,10,1,3.3,1
26,1,still,2026-01-26,Baseline,2026-01-26 22:32:00,22,false_positive,scratching,10,1,1.9,0
26,4,restless_2,2026-01-26,Baseline,2026-01-26 22:57:00,22,false_positive,drinking_water,19,1,3.1,0
26,3,restless_1,2026-01-26,Baseline,2026-01-27 00:35:00,0,false_positive,scratching,28,1,2.9,0
26,4,restless_2,2026-01-26,Baseline,2026-01-27 02:45:00,2,false_positive,blanket_adjustment,12,1,3.7,1
26,3,restless_1,2026-01-26,Baseline,2026-01-26 23:59:00,23,false_positive,scratching,14,1,4.1,1
26,4,restless_2,2026-01-26,Baseline,2026-01-27 03:42:00,3,false_positive,drinking_water,20,1,3.9,1
26,4,restless_2,2026-01-26,Baseline,2026-01-27 01:17:00,1,false_positive,turning_in_bed,25,1,2.0,1
26,3,restless_1,2026-01-26,Baseline,2026-01-26 22:42:00,22,false_positive,turning_in_bed,17,1,4.2,0
27,2,night_waker,2026-01-27,Baseline,2026-01-27 23:20:00,23,actual,actual_bed_exit,478,0,6.6,1
27,4,restless_2,2026-01-27,Baseline,2026-01-28 01:00:00,1,actual,actual_bed_exit,268,0,4.2,1
27,2,night_waker,2026-01-27,Baseline,2026-01-28 02:57:00,2,actual,actual_bed_exit,517,0,6.9,1
27,3,restless_1,2026-01-27,Baseline,2026-01-28 04:41:00,4,false_positive,staff_passing,14,1,2.0,0
27,2,night_waker,2026-01-27,Baseline,2026-01-28 00:44:00,0,false_positive,scratching,17,1,1.7,1
27,4,restless_2,2026-01-27,Baseline,2026-01-28 02:02:00,2,false_positive,scratching,15,1,1.0,0
27,4,restless_2,2026-01-27,Baseline,2026-01-28 01:51:00,1,false_positive,drinking_water,10,1,1.4,0
27,4,restless_2,2026-01-27,Baseline,2026-01-27 22:17:00,22,false_positive,blanket_adjustment,12,1,2.9,0
27,4,restless_2,2026-01-27,Baseline,2026-01-28 01:57:00,1,false_positive,blanket_adjustment,13,1,1.4,0
